mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
musicians name Dua Lipa. Dua Lipa country of citizenship Albania. Jim Belushi country of citizenship Albania. Dua Lipa rating excellent. Dua Lipa genre house music. Dua Lipa genre synth-pop. Elvana Gjata country of citizenship Albania. Inva Mula country of citizenship Albania.,Dua Lipa Albania Jim Belushi excellent house music synth-pop Elvana Gjata Inva Mula,"Dua Lipa is an excellent house and synth-pop music artist from Albania, as are Jim Belushi, Elvana Gjata and Inva Mula.",inform,musicians,1,8
musicians name Rufus Thomas. Rufus Thomas genre blues. B.B. King genre blues. Rufus Thomas country of citizenship United States of America. Rufus Thomas date of birth 1917-03-26T00:00:00Z. Rufus Thomas genre funk. Billie Holiday genre blues. Christine McVie genre blues.,Rufus Thomas blues B.B. King United States of America 1917-03-26T00:00:00Z funk Billie Holiday Christine McVie,"Rufus Thomas was a blues and funk musician from the United States of America, born in 1917. Other blues musicians include B.B. King and Billie Holiday, as well as Christine McVie.",inform,musicians,1,8
musicians name Avishai Cohen. Avishai Cohen genre jazz. Fats Domino genre jazz. Avishai Cohen genre jazz fusion. Avishai Cohen genre bebop. Robert Downey Jr. genre jazz.,Avishai Cohen jazz Fats Domino jazz fusion bebop Robert Downey Jr.,"Avishai Cohen, Fats Domino and Robert Downey Jr. are all jazz musicians, with Avishai Cohen also playing jazz fusion and bebop.",inform,musicians,1,6
musicians name Madonna. Madonna record label Sire. Regina Spektor record label Sire. Madonna record label Interscope Records. Madonna award received Rock and Roll Hall of Fame. Madonna award received Golden Raspberry Award for Worst Actress.,Madonna Sire Regina Spektor Interscope Records Rock and Roll Hall of Fame Golden Raspberry Award for Worst Actress,Madonna has signed with Sire and Interscope Records. She received the Rock and Roll Hall of Fame and the Golden Raspberry Award for Worst Actress. Regina Spektor has signed with Sire.,inform,musicians,1,6
musicians name Scarlett Johansson. Scarlett Johansson award received Time 100. Bad Bunny award received Time 100. Scarlett Johansson award received Theatre World Award. Scarlett Johansson award received star on Hollywood Walk of Fame. Scarlett Johansson award received Tony Award for Best Featured Actress in a Play.,Scarlett Johansson Time 100 Bad Bunny Theatre World Award star on Hollywood Walk of Fame Tony Award for Best Featured Actress in a Play,"Scarlett Johansson has received the Time 100, Theatre World Award, a star on the Hollywood Walk of Fame, and a Tony Award for Best Featured Actress in a Play.",inform,musicians,1,6
musicians name Jennifer Connelly. Jennifer Connelly rating good. Jennifer Connelly award received BAFTA Award for Best Actress in a Supporting Role.,good Jennifer Connelly BAFTA Award for Best Actress in a Supporting Role,I remember you said Jennifer Connelly was good. Do you think the same of other actors with BAFTA Award for Best Actress in a Supporting Role?,verify_attribute,musicians,1,3
musicians name Cage. Cage genre hip hop music. Kelly Rowland genre hip hop music. Weatherproof performer Cage. Cage date of birth 1973-05-04T00:00:00Z. I Never Knew You performer Cage. Mac Miller genre hip hop music. Wiz Khalifa genre hip hop music.,Cage hip hop music Kelly Rowland Weatherproof 1973-05-04T00:00:00Z I Never Knew You Mac Miller Wiz Khalifa,"Cage is a hip hop music artist born on 1973-05-04T00:00:00Z. His notable works include Weatherproof and I Never Knew You. Other notable hip hop music artist include Kelly Rowland, Mac Miller and Wiz Khalifa.",inform,musicians,1,6
musicians name Dua Lipa. Dua Lipa country of citizenship Albania. Dervish Hima country of citizenship Albania. Edmond Kapllani country of citizenship Albania.,Dua Lipa Albania Dervish Hima Edmond Kapllani,"Dua Lipa, Dervish Hima, and Edmond Kapllani are all musicians from Albania.",inform,musicians,1,4
musicians name Kate Bush. Kate Bush record label Columbia Records. 8:30 record label Columbia Records. Kate Bush genre art rock.,Kate Bush Columbia Records 8:30 art rock,Kate Bush is an art rock artist signed to Columbia Records.,inform,musicians,1,4
musicians name Kate Bush. Kate Bush rating good. Kate Bush record label EMI.,good Kate Bush EMI,"I think Kate Bush, who is signed with EMI, is a good musician.",give_opinion,musicians,1,3
musicians name Kevin Max. Kevin Max genre Christian rock. Chris Tomlin genre Christian rock. The Blood performer Kevin Max. Raven Songs 101 performer Kevin Max. Kevin Max record label Northern Records. Holy Night record label Northern Records. Lacey Sturm genre Christian rock.,Kevin Max Christian rock Chris Tomlin The Blood Raven Songs 101 Northern Records Holy Night Lacey Sturm,Kevin Max is a Christian rock artist who released The Blood and Raven Songs 101 under Northern Records. Lacey Sturm is also a Christian rock artist.,inform,musicians,1,6
musicians name Donna Fargo. Donna Fargo rating okay. Funny Face performer Donna Fargo. Donna Fargo record label Challenge.,okay Donna Fargo Funny Face Challenge,I think Donna Fargo is an okay performer. She is signed with Challenge Records and is known for her song Funny Face.,give_opinion,musicians,1,3
musicians name Austin Butler. Austin Butler genre pop music. Patrizio Buanne genre pop music. Austin Butler record label Hollywood Records. Austin Butler country of citizenship United States of America.,Austin Butler pop music Patrizio Buanne Hollywood Records United States of America,Austin Butler and Patrizio Buanne are both pop music artists. Austin Butler is from the United States and is signed to Hollywood Records.,inform,musicians,1,5
musicians name Elton John. Elton John award received Order of the British Empire. Jackie Chan award received Order of the British Empire. Elton John award received Disney Legends. Elton John award received MusiCares Person of the Year. Elton John award received Golden Globe Award. Terence Sanders award received Order of the British Empire.,Elton John Order of the British Empire Jackie Chan Disney Legends MusiCares Person of the Year Golden Globe Award Terence Sanders,"Elton John has received the Order of the British Empire, Disney Legends, MusiCares Person of the Year, and Golden Globe Award. Jackie Chan and Terence Sanders have both received the Order of the British Empire.",inform,musicians,1,7
musicians name Eminem. Eminem award received Academy Award for Best Original Song. Bob Dylan award received Academy Award for Best Original Song.,Eminem Academy Award for Best Original Song Bob Dylan,"Have you ever heard any artist receiving an Academy Award for Best Original Song, such as Eminem or Bob Dylan?",suggest,musicians,1,3
musicians name Jennifer Lopez. Jennifer Lopez genre hip hop music. Wiz Khalifa genre hip hop music. Jennifer Lopez genre pop music. Vanilla Ice genre hip hop music.,Jennifer Lopez hip hop music Wiz Khalifa pop music Vanilla Ice,Jennifer Lopez is a pop and hip hop music artist. Wiz Khalifa is a hip hop music artist. Vanilla Ice is a hip hop music artist.,inform,musicians,1,5
musicians name Cage. Cage genre hip hop music. Nelly Furtado genre hip hop music. Weatherproof performer Cage. Depart from Me performer Cage. Cage discography performer Cage. Ice Cube genre hip hop music. Bass Sultan Hengzt genre hip hop music.,Cage hip hop music Nelly Furtado Weatherproof Depart from Me Cage discography Ice Cube Bass Sultan Hengzt,"Cage is a hip hop music artist who have performed in Depart from Me and Weatherproof and have his own discography as well. Other hip hop music artists include Nelly Furtado, Ice Cube and Bass Sultan Hengzt.",inform,musicians,1,6
musicians name Christian music. Christian music rating okay. Debby Boone genre Christian music.,okay Christian music Debby Boone,What do you find just okay about Debby Boone's Christian music?,request_explanation,musicians,1,3
musicians name Olamide. Olamide genre hip hop music. Nelly Furtado genre hip hop music. Olamide genre contemporary R&B. Olamide date of birth 1989-03-15T00:00:00Z. Olamide country of citizenship Nigeria. YBNL performer Olamide. Olamide record label YBNL Nation.,Olamide hip hop music Nelly Furtado contemporary R&B 1989-03-15T00:00:00Z Nigeria YBNL YBNL Nation,"Olamide is a Nigerian artist who specializes in hip hop music and contemporary R&B, and is signed to YBNL Nation record label. He was born on 1989-03-15T00:00:00Z.",inform,musicians,1,7
musicians name Luther Campbell. Luther Campbell genre hip hop music. Wiz Khalifa genre hip hop music. Raise the Roof performer Luther Campbell. Scandalous: The All Star Compilation performer Luther Campbell. Freak for Life performer Luther Campbell.,Luther Campbell hip hop music Wiz Khalifa Raise the Roof Scandalous: The All Star Compilation Freak for Life,"Luther Campbell is a hip hop music artist who has performed in the songs Raise the Roof, Scandalous: The All Star Compilation, and Freak for Life.",inform,musicians,1,3
musicians name David Phelps. David Phelps genre Christian music. Aled Jones genre Christian music. No More Night: Live in Birmingham performer David Phelps. Debby Boone genre Christian music.,David Phelps Christian music Aled Jones No More Night: Live in Birmingham Debby Boone,"David Phelps, Debby Boone, and Aled Jones are all Christian music artists. David Phelps is known for his live performance of No More Night: Live in Birmingham.",inform,musicians,1,4
musicians name Kendrick Lamar. Kendrick Lamar genre conscious hip hop. Prezident genre conscious hip hop. Kendrick Lamar genre alternative hip hop.,Kendrick Lamar conscious hip hop Prezident alternative hip hop,Kendrick Lamar and Prezident are both conscious hip hop and alternative hip hop musicians.,inform,musicians,1,4
musicians name Kip Moore. Kip Moore rating okay. Slowheart performer Kip Moore.,okay Kip Moore Slowheart,"I find Kip Moore's album, Slowheart, to be okay - not great, but not bad either.",give_opinion,musicians,1,2
musicians name Allie X. Allie X record label Universal Music Group. Teena Marie record label Universal Music Group. Allie X country of citizenship Canada. Allie X country of citizenship Canada. Canada award received Nansen Refugee Award.,Allie X Universal Music Group Teena Marie Canada Canada Nansen Refugee Award,"Allie X and Teena Marie are both Canadian artists, who signed under Universal Music Group. Allie X has received a Nansen Refugee Award.",inform,musicians,1,6
musicians name Kendrick Lamar. Kendrick Lamar genre conscious hip hop. Troppo lontano genre conscious hip hop. Kendrick Lamar genre political hip hop. Kendrick Lamar genre gangsta rap. Kendrick Lamar genre West Coast hip hop.,Kendrick Lamar conscious hip hop Troppo lontano political hip hop gangsta rap West Coast hip hop,"Kendrick Lamar is a conscious hip hop, political hip hop, gangsta rap and West Coast hip hop artist.",inform,musicians,1,6
musicians name Eddie Holland. Eddie Holland genre rhythm and blues. David A. Stewart genre rhythm and blues.,Eddie Holland rhythm and blues David A. Stewart,Eddie Holland and David A. Stewart are both rhythm and blues artists.,inform,musicians,1,3
musicians name Ryan Gosling award received Satellite. Ryan Gosling award received Satellite Awards. Helena Bonham Carter award received Satellite Awards.,Ryan Gosling Satellite Awards Helena Bonham Carter,"Have you seen any of the movies that won Satellite Awards, such as those starring Ryan Gosling and Helena Bonham Carter?",suggest,musicians,1,3
musicians name Neha Bhasin. Neha Bhasin genre dance-pop. Hailee Steinfeld genre dance-pop. Neha Bhasin genre Indian pop. You and Me performer Neha Bhasin. Neha Bhasin country of citizenship India. George Michael genre dance-pop. Fernanda Brandão genre dance-pop.,Neha Bhasin dance-pop Hailee Steinfeld Indian pop You and Me India George Michael Fernanda Brandão,"Neha Bhasin is an Indian pop and dance-pop artist who is from India and known for her song You and Me. Hailee Steinfeld, George Michael, and Fernanda Brandão are also dance-pop artists.",inform,musicians,1,7
musicians name rock music. rock music rating excellent. Lenny Kravitz genre rock music.,excellent rock music Lenny Kravitz,What do you think makes Lenny Kravitz' rock music so excellent?,request_explanation,musicians,1,3
musicians name Elvis Presley. Elvis Presley genre rock and roll. Eric Burdon genre rock and roll.,Elvis Presley rock and roll Eric Burdon,Have you heard of Elvis Presley or Eric Burdon? They are both rock and roll artists.,recommend,musicians,1,3
musicians name Paul McCartney. Paul McCartney award received Genesis Award. Matt Monro award received Genesis Award. Paul McCartney award received Grammy Lifetime Achievement Award. Paul McCartney award received Academy Award for Best Original Score.,Paul McCartney Genesis Award Matt Monro Grammy Lifetime Achievement Award Academy Award for Best Original Score,"Paul McCartney has received the Genesis Award, Grammy Lifetime Achievement Award and Academy Award for Best Original Score. Matt Monro has received the Genesis Award.",inform,musicians,1,5
musicians name pop music. pop music rating good. Maximilian Mutzke genre pop music.,good pop music Maximilian Mutzke,What do you like about Maximilian Mutzke's pop music?,request_explanation,musicians,1,3
musicians name Freddie Mercury. Freddie Mercury country of citizenship Sultanate of Zanzibar. Khalifah bin Said of Zanzibar country of citizenship Sultanate of Zanzibar. Freddie Mercury record label EMI. Freddie Mercury award received Grammy Lifetime Achievement Award. Tippu Tip country of citizenship Sultanate of Zanzibar.,Freddie Mercury Sultanate of Zanzibar Khalifah bin Said of Zanzibar EMI Grammy Lifetime Achievement Award Tippu Tip,"Freddie Mercury, Khalifah bin Said of Zanzibar, and Tippu Tip are all citizens of Sultanate of Zanzibar and have a record label with EMI. Freddie Mercury also received the Grammy Lifetime Achievement Award.",inform,musicians,1,6
musicians name Kendrick Lamar. Kendrick Lamar genre conscious hip hop. Like Water for Chocolate genre conscious hip hop. Kendrick Lamar record label Aftermath Entertainment.,Kendrick Lamar conscious hip hop Like Water for Chocolate Aftermath Entertainment,"Kendrick Lamar is a conscious hip hop artist from Aftermath Entertainment, who released the album Like Water for Chocolate.",inform,musicians,1,4
musicians name Universal Music Group. Universal Music Group rating okay. Sido record label Universal Music Group.,okay Universal Music Group Sido,What makes Sido's music under Universal Music Group only okay?,request_explanation,musicians,1,3
"musicians name Zendaya. Zendaya record label Hollywood Records. Sofia Carson record label Hollywood Records. Zendaya award received Saturn Award for Best Supporting Actress. Zendaya award received Black Reel Award for Outstanding Actress, Drama Series. Zendaya award received Saturn Award for Best Supporting Actress.","Zendaya Hollywood Records Sofia Carson Saturn Award for Best Supporting Actress Black Reel Award for Outstanding Actress, Drama Series Saturn Award for Best Supporting Actress","Zendaya and Sofia Carson both singed with Hollywood Records. Zendaya has received the Saturn Award for Best Supporting Actress, the Black Reel Award for Outstanding Actress, and the Saturn Award for Best Supporting Actress.",inform,musicians,1,6
musicians name Selena Gomez. Selena Gomez genre rock music. Janelle Monáe genre rock music. Selena Gomez genre electropop.,Selena Gomez rock music Janelle Monáe electropop,Selena Gomez and Janelle Monáe are both rock music and electropop musicians.,inform,musicians,1,4
musicians name Christine McVie. Christine McVie genre rock music. Disturbed genre rock music. Tina Turner genre rock music.,Christine McVie rock music Disturbed Tina Turner,"Christine McVie, Disturbed and Tina Turner are all rock music artists.",inform,musicians,1,4
musicians name Eminem. Eminem award received Academy Award for Best Original Song. Lady Gaga award received Academy Award for Best Original Song.,Eminem Academy Award for Best Original Song Lady Gaga,"Did you follow the Academy Award for Best Original Song category in music, like for example Eminem and Lady Gaga?",suggest,musicians,1,3
musicians name Terry Callier. Terry Callier genre jazz. Fats Domino genre jazz. Ann Hampton Callaway genre jazz.,Terry Callier jazz Fats Domino Ann Hampton Callaway,"Terry Callier, Fats Domino and Ann Hampton Callaway are jazz artists.",inform,musicians,1,4
musicians name Avishai Cohen. Avishai Cohen genre jazz. Alexia Vassiliou genre jazz. Avishai Cohen genre jazz fusion. Avishai Cohen record label Blue Note. Avishai Cohen country of citizenship Israel.,Avishai Cohen jazz Alexia Vassiliou jazz fusion Blue Note Israel,Avishai Cohen and Alexia Vassiliou are jazz and jazz fusion musicians from Israel who are signed with the Blue Note record label.,inform,musicians,1,6
musicians name Kate Bush. Kate Bush record label Columbia Records. Ina Müller record label Columbia Records. Kate Bush record label EMI. Remy Ma record label Columbia Records.,Kate Bush Columbia Records Ina Müller EMI Remy Ma,"Kate Bush and Ina Müller are both signed with Columbia Records, while Kate Bush is also signed with EMI. Remy Ma is also signed with Columbia Records.",inform,musicians,1,5
musicians name Cage. Cage rating okay. Cage country of citizenship United States of America. Cage discography performer Cage.,okay Cage United States of America Cage discography,You told me Cage is okay. Are you not into other American discography performers like Cage?,verify_attribute,musicians,1,3
musicians name hip hop music. hip hop music rating excellent. Nelly Furtado genre hip hop music.,excellent hip hop music Nelly Furtado,What makes Nelly Furtado's hip hop music so excellent to you?,request_explanation,musicians,1,3
musicians name Kip Moore. Kip Moore genre country music. Michal Tučný genre country music.,Kip Moore country music Michal Tučný,Have you heard of Kip Moore or Michal Tučný? They are both country music artists.,recommend,musicians,1,3
musicians name Zella Day. Zella Day genre indie pop. Charlotte Church genre indie pop. Zella Day record label Hollywood Records. Sunday in Heaven performer Zella Day. Kicker performer Zella Day.,Zella Day indie pop Charlotte Church Hollywood Records Sunday in Heaven Kicker,Zella Day is an indie pop artist who singed with Hollywood Records. Her notable work include Sunday in Heaven and Kicker.,inform,musicians,1,4
musicians name Donna Fargo. Donna Fargo genre country music. Ray Charles genre country music.,Donna Fargo country music Ray Charles,"Do you listen to any country music, such as Donna Fargo or Ray Charles?",suggest,musicians,1,3
musicians name Noize MC. Noize MC genre punk rock. Mick Jones genre punk rock. Noize MC genre alternative hip hop. Noize MC award received Steppe Wolf Prize. Noize MC genre rapcore. Shane MacGowan genre punk rock.,Noize MC punk rock Mick Jones alternative hip hop Steppe Wolf Prize rapcore Shane MacGowan,"Noize MC is an artist who has genres of punk rock, alternative hip hop and rapcore. He received the Steppe Wolf Prize. Mick Jones and Shane MacGowan are both punk rock artists.",inform,musicians,1,7
