mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
musicians name David Bowie. David Bowie num awards 13.,David Bowie 13,Are you referring to David Bowie who has 13 awards?,confirm,musicians,1,2
musicians name Kate Bush. Kate Bush genres singer-songwriter music.,Kate Bush Singer-Songwriter Music,Are you talking about the singer-songwriter music artist Kate Bush?,confirm,musicians,1,2
musicians name Beverley Craven. Beverley Craven record label Sony Music.,Beverley Craven Sony Music,Are you refering to Beverley Craven who was signed to Sony Music?,confirm,musicians,1,2
musicians name Olamide. Olamide record label YBNL Nation.,Olamide Ybnl Nation,Are you referring to Olamide who signed to YBNL Nation?,confirm,musicians,1,2
musicians name Dua Lipa. Dua Lipa awards Brit Award for British Breakthrough Act.,Dua Lipa Brit Award For British Breakthrough Act,Are you refering to Dua Lipa who won the Brit Award for British Breakthrough Act?,confirm,musicians,1,2
musicians name Donna Fargo. Donna Fargo performer of The Happiest Girl in the Whole U.S.A.,Donna Fargo The Happiest Girl In The Whole U.S.A.,Are you referring to Donna Fargo who perform The Happiest Girl in the Whole U.S.A.?,confirm,musicians,1,2
musicians name Kim Ryeowook. Kim Ryeowook num awards 0.,Kim Ryeowook 0,Are you referring to Kim Ryeowook who doesn't have any awards?,confirm,musicians,1,2
musicians name Boris Moiseev. Boris Moiseev awards Merited Artist of the Russian Federation.,Boris Moiseev Merited Artist Of The Russian Federation,"Are you referring to Boris Moiseev, the Merited Artist of the Russian Federation?",confirm,musicians,1,2
musicians name Hoku. Hoku gender female.,Hoku Female,Are you talking about the female musician Hoku?,confirm,musicians,1,2
musicians name Selena Gomez. Selena Gomez gender female.,Selena Gomez Female,Are you referring to the female musician Selena Gomez?,confirm,musicians,1,2
musicians name Jennifer Lopez. Jennifer Lopez gender female.,Jennifer Lopez Female,Are you referring to the female musician Jennifer Lopez?,confirm,musicians,1,2
musicians name Sacha Distel. Sacha Distel performer of Dis! O dis!.,Sacha Distel Dis! O Dis!,Are you referring to Sacha Distel who perform Dis! O dis!?,confirm,musicians,1,2
musicians name Dhurata Dora. Dhurata Dora record label Epic Records Germany.,Dhurata Dora Epic Records Germany,Are you referring to Dhurata Dora who singed with Epic Records Germany?,confirm,musicians,1,2
musicians name Luther Campbell. Luther Campbell awards N/A.,Luther Campbell N/A,Are you referring to Luther Campbell who didn't get any awards?,confirm,musicians,1,2
musicians name Madonna. Madonna genres folk music.,Madonna Folk Music,Are you referring to Madonna the folk music musician?,confirm,musicians,1,2
musicians name Zendaya. Zendaya awards Time 100.,Zendaya Time 100,Are you referring to Zendaya who was featured in the Time 100?,confirm,musicians,1,2
musicians name Ricki-Lee. Ricki-Lee performer of Fear & Freedom.,Ricki-Lee Fear & Freedom,Are you referring to Ricki-Lee who perform Fear & Freedom?,confirm,musicians,1,2
musicians name Scarlett Johansson. Scarlett Johansson awards Theatre World Award.,Scarlett Johansson Theatre World Award,Are you refering to Scarlett Johansson who won the Theatre World Award?,confirm,musicians,1,2
musicians name Elton John. Elton John num awards 21.,Elton John 21,Are you referring to Elton John with 21 awards?,confirm,musicians,1,2
musicians name Matt Nathanson. Matt Nathanson genres folk music.,Matt Nathanson Folk Music,Are you referring to Matt Nathanson who plays folk music?,confirm,musicians,1,2
musicians name Jamey Jasta. Jamey Jasta performer of Jasta.,Jamey Jasta Jasta,Are you referring to Jamey Jasta who perform Jasta?,confirm,musicians,1,2
musicians name Luther Campbell. Luther Campbell gender male.,Luther Campbell Male,Are you referring to the male musician Luther Campbell?,confirm,musicians,1,2
"musicians name Olivia Newton-John. Olivia Newton-John date of birth September 26, 1948.","Olivia Newton-John September 26, 1948","Are you referring to Olivia Newton-John who was born on September 26, 1948?",confirm,musicians,1,2
musicians name Boris Moiseev. Boris Moiseev from Russia.,Boris Moiseev Russia,Are you referring to the Russian musician Boris Moiseev?,confirm,musicians,1,2
musicians name Michael Jackson. Michael Jackson from United States of America.,Michael Jackson United States Of America,Are you referring to the American musician Michael Jackson?,confirm,musicians,1,2
musicians name Franco Battiato. Franco Battiato performer of Non so più cosa fare.,Franco Battiato Non So Più Cosa Fare,Are you referring to Franco Battiato who perform Non so più cosa fare?,confirm,musicians,1,2
musicians name David Bowie. David Bowie awards honorary doctor of the Berklee College of Music.,David Bowie Honorary Doctor Of The Berklee College Of Music,Are you referring to David Bowie who was given an honorary doctor of the Berklee College of Music?,confirm,musicians,1,2
musicians name Zella Day. Zella Day from United States of America.,Zella Day United States Of America,Are you refering to the American musician Zella Day?,confirm,musicians,1,2
musicians name Jennifer Connelly. Jennifer Connelly num awards 4.,Jennifer Connelly 4,Are you referring to Jennifer Connelly who won 4 awards?,confirm,musicians,1,2
musicians name Jennifer Connelly. Jennifer Connelly genres pop music.,Jennifer Connelly Pop Music,Are you referring to the pop music artist Jennifer Connelly?,confirm,musicians,1,2
musicians name Selena Gomez. Selena Gomez performer of We Dont Talk Anymore.,Selena Gomez We Dont Talk Anymore,Are you refering to Selena Gomez who performed We Dont Talk Anymore?,confirm,musicians,1,2
"musicians name Elton John. Elton John date of birth March 25, 1947.","Elton John March 25, 1947","Are you referring to Elton John who was born on March 25, 1947?",confirm,musicians,1,2
musicians name Cage. Cage gender male.,Cage Male,Are you referring to the male musician Cage?,confirm,musicians,1,2
musicians name Freddie Mercury. Freddie Mercury performer of The Video Collection.,Freddie Mercury The Video Collection,Are you referring to Freddie Mercury who performed The Video Collection?,confirm,musicians,1,2
musicians name Christine McVie. Christine McVie record label Warner Music Group.,Christine Mcvie Warner Music Group,Are you referring to Christine McVie who recorded with Warner Music Group?,confirm,musicians,1,2
musicians name Taylor Swift. Taylor Swift gender female.,Taylor Swift Female,Are you refering to the female musician Taylor Swift?,confirm,musicians,1,2
musicians name Elvis Presley. Elvis Presley num awards 5.,Elvis Presley 5,Are you referring to Elvis Presley who won 5 awards?,confirm,musicians,1,2
musicians name Michael Jackson. Michael Jackson genres pop music.,Michael Jackson Pop Music,Are you referring to the pop music artist Michael Jackson?,confirm,musicians,1,2
musicians name Kim Ryeowook. Kim Ryeowook gender male.,Kim Ryeowook Male,Are you referring to the male musician Kim Ryeowook?,confirm,musicians,1,2
musicians name Terry Callier. Terry Callier gender male.,Terry Callier Male,Are you referring to the male musician Terry Callier?,confirm,musicians,1,2
"musicians name Eddie Holland. Eddie Holland date of birth October 30, 1939.","Eddie Holland October 30, 1939","Are you referring to Eddie Holland who was born on October 30, 1939?",confirm,musicians,1,2
musicians name Madonna. Madonna awards Grammy Award for Best Music Film.,Madonna Grammy Award For Best Music Film,Are you referring to Madonna who won Grammy Award for Best Music Film?,confirm,musicians,1,2
"musicians name Dhurata Dora. Dhurata Dora date of birth December 24, 1992.","Dhurata Dora December 24, 1992","Are you referring to Dhurata Dora, who was born on December 24, 1992?",confirm,musicians,1,2
musicians name Taylor Swift. Taylor Swift record label Big Machine Records.,Taylor Swift Big Machine Records,Are you referring to Taylor Swift who was signed to Big Machine Records?,confirm,musicians,1,2
musicians name Avishai Cohen. Avishai Cohen record label Blue Note.,Avishai Cohen Blue Note,Are you refering to Avishai Cohen who was signed to Blue Note?,confirm,musicians,1,2
musicians name Kanye West. Kanye West genres art pop.,Kanye West Art Pop,Are you referring to the art pop artist Kanye West?,confirm,musicians,1,2
musicians name Lady Gaga. Lady Gaga performer of Manicure.,Lady Gaga Manicure,Are you referring to Lady Gaga who performed Manicure?,confirm,musicians,1,2
musicians name Scarlett Johansson. Scarlett Johansson genres pop music.,Scarlett Johansson Pop Music,Are you referring to Scarlett Johansson who does pop music?,confirm,musicians,1,2
musicians name Sacha Distel. Sacha Distel num awards 1.,Sacha Distel 1,Are you referring to Sacha Distel who won 1 award?,confirm,musicians,1,2
"musicians name Elvis Presley. Elvis Presley date of birth January 8, 1935.","Elvis Presley January 8, 1935","Are you referring to Elvis Presley who was born on January 8, 1935?",confirm,musicians,1,2
musicians name Ryan Gosling. Ryan Gosling num awards 2.,Ryan Gosling 2,Are you referring to Ryan Gosling who has won two awards?,confirm,musicians,1,2
musicians name Clint Eastwood. Clint Eastwood genres Western.,Clint Eastwood Western,Are you referring to the Western musician Clint Eastwood?,confirm,musicians,1,2
musicians name Avishai Cohen. Avishai Cohen from Israel.,Avishai Cohen Israel,Are you referring to Avishai Cohen from Israel who is a musician?,confirm,musicians,1,2
musicians name Allie X. Allie X performer of Old Habits Die Hard.,Allie X Old Habits Die Hard,Are you referring to Allie X who performed Old Habits Die Hard?,confirm,musicians,1,2
musicians name Harry Styles. Harry Styles performer of Adore You.,Harry Styles Adore You,Are you referring to Harry Styles who perform Adore You?,confirm,musicians,1,2
musicians name Dhurata Dora. Dhurata Dora awards N/A.,Dhurata Dora N/A,Are you refering to Dhurata Dora who didn't get any awards?,confirm,musicians,1,2
musicians name Haricharan. Haricharan genres Indian pop.,Haricharan Indian Pop,Are you referring to Haricharan who plays Indian pop music?,confirm,musicians,1,2
musicians name Ryan Gosling. Ryan Gosling from Canada.,Ryan Gosling Canada,Are you refering to the Canadian musician Ryan Gosling?,confirm,musicians,1,2
musicians name Luther Campbell. Luther Campbell from United States of America.,Luther Campbell United States Of America,Are you referring to Luther Campbell from the United States of America?,confirm,musicians,1,2
musicians name Allie X. Allie X performer of Catch.,Allie X Catch,Are you referring to Allie X who performed Catch?,confirm,musicians,1,2
musicians name Noize MC. Noize MC record label Respect Production.,Noize Mc Respect Production,Are you referring to Noize MC that signed with Respect Production?,confirm,musicians,1,2
musicians name Olamide. Olamide awards N/A.,Olamide N/A,Are you referring to Olamide who didn't get any awards?,confirm,musicians,1,2
musicians name Kip Moore. Kip Moore from United States of America.,Kip Moore United States Of America,Are you referring to Kip Moore from the United States of America?,confirm,musicians,1,2
musicians name Rufus Thomas. Rufus Thomas from United States of America.,Rufus Thomas United States Of America,Are you referring to the American musician Rufus Thomas?,confirm,musicians,1,2
musicians name Jennifer Lopez. Jennifer Lopez record label Island Records.,Jennifer Lopez Island Records,Are you referring to Jennifer Lopez who was signed to Island Records?,confirm,musicians,1,2
musicians name Barrett Strong. Barrett Strong genres soul music.,Barrett Strong Soul Music,Are you referring to the soul music artist Barrett Strong?,confirm,musicians,1,2
musicians name Ricki-Lee. Ricki-Lee gender female.,Ricki-Lee Female,Are you referring to the female musician Ricki-Lee?,confirm,musicians,1,2
musicians name Zendaya. Zendaya genres contemporary R&B.,Zendaya Contemporary R&B,Are you referring to Zendaya who performs contemporary R&B?,confirm,musicians,1,2
musicians name Hoku. Hoku num awards 0.,Hoku 0,Are you referring to Hoku who didn't get any awards?,confirm,musicians,1,2
musicians name Kate Bush. Kate Bush gender female.,Kate Bush Female,Are you referring to the female musician Kate Bush?,confirm,musicians,1,2
musicians name Allie X. Allie X performer of Catch. Allie X awards N/A.,Allie X Catch N/A,"Are you referring to Allie X who performed Catch, but didn't get any awards?",confirm,musicians,1,3
musicians name Taylor Swift. Taylor Swift record label Big Machine Records. Taylor Swift num awards 26.,Taylor Swift Big Machine Records 26,Are you referring to Taylor Swift who has 26 awards and signed with Big Machine Records?,confirm,musicians,1,3
musicians name Avishai Cohen. Avishai Cohen awards N/A. Avishai Cohen num awards 0.,Avishai Cohen N/A 0,Are you referring to Avishai Cohen who didn't get any awards?,confirm,musicians,1,3
"musicians name Scarlett Johansson. Scarlett Johansson date of birth November 22, 1984. Scarlett Johansson record label Atco Records.","Scarlett Johansson November 22, 1984 Atco Records","Are you referring to Scarlett Johansson who was born on November 22, 1984 and signed with Atco Records?",confirm,musicians,1,3
musicians name Dua Lipa. Dua Lipa performer of Swan Song – From the Motion Picture Alita: Battle Angel. Dua Lipa from United Kingdom.,Dua Lipa Swan Song – From The Motion Picture Alita: Battle Angel United Kingdom,Are you referring to the United Kingdom musician Dua Lipa who performed Swan Song – From the Motion Picture Alita: Battle Angel?,confirm,musicians,1,3
"musicians name Terry Callier. Terry Callier awards N/A. Terry Callier date of birth May 24, 1945.","Terry Callier N/A May 24, 1945","Are you referring to Terry Callier who was born on May 24, 1945 and wasn't awarded anything?",confirm,musicians,1,3
musicians name Kate Bush. Kate Bush performer of Army Dreamers / Babooshka. Kate Bush record label Columbia Records.,Kate Bush Army Dreamers / Babooshka Columbia Records,Are you referring to Kate Bush who recorded Army Dreamers / Babooshka for Columbia Records?,confirm,musicians,1,3
musicians name Sacha Distel. Sacha Distel record label Polydor Records. Sacha Distel genres jazz.,Sacha Distel Polydor Records Jazz,Are you referring to Sacha Distel who released his work through Polydor Records and plays jazz?,confirm,musicians,1,3
musicians name Lisa Marie Presley. Lisa Marie Presley awards N/A. Lisa Marie Presley genres pop rock.,Lisa Marie Presley N/A Pop Rock,Are you referring to Lisa Marie Presley who sings pop rock and didn't get any awards?,confirm,musicians,1,3
"musicians name Jamey Jasta. Jamey Jasta date of birth August 7, 1977. Jamey Jasta awards N/A.","Jamey Jasta August 7, 1977 N/A","Are you referring to Jamey Jasta who was born on August 7, 1977 and didn't get any awards?",confirm,musicians,1,3
musicians name Beverley Craven. Beverley Craven record label Sony Music. Beverley Craven num awards 0.,Beverley Craven Sony Music 0,Are you referring to Beverley Craven who released their music with Sony Music and hasn't won any awards?,confirm,musicians,1,3
musicians name Kip Moore. Kip Moore awards N/A. Kip Moore genres country music.,Kip Moore N/A Country Music,"Are you referring to Kip Moore who performs country music, but has no awards?",confirm,musicians,1,3
musicians name Matt Nathanson. Matt Nathanson gender male. Matt Nathanson performer of Matt Nathanson: Live at Google.,Matt Nathanson Male Matt Nathanson: Live At Google,Are you referring to the male musician Matt Nathanson who performed Matt Nathanson: Live at Google?,confirm,musicians,1,3
musicians name Zendaya. Zendaya performer of Swag It Out Tour. Zendaya gender female.,Zendaya Swag It Out Tour Female,Are you referring to the female musician Zendaya who performed Swag It Out Tour?,confirm,musicians,1,3
musicians name Kip Moore. Kip Moore performer of More Girls Like You. Kip Moore genres country music.,Kip Moore More Girls Like You Country Music,Are you referring to Kip Moore who performed More Girls Like You and plays country music?,confirm,musicians,1,3
"musicians name Barrett Strong. Barrett Strong date of birth February 5, 1941. Barrett Strong num awards 0.","Barrett Strong February 5, 1941 0","Are you referring to Barrett Strong who was born on February 5, 1941 and has 0 awards?",confirm,musicians,1,3
musicians name Christine McVie. Christine McVie record label Warner Music Group. Christine McVie awards N/A.,Christine Mcvie Warner Music Group N/A,Are you referring to Christine McVie who recorded with the Warner Music Group but didn't get any awards?,confirm,musicians,1,3
musicians name Noize MC. Noize MC awards Steppe Wolf Prize. Noize MC genres alternative rock.,Noize Mc Steppe Wolf Prize Alternative Rock,Are you referring to Noize MC who won the Steppe Wolf Prize and performs alternative rock?,confirm,musicians,1,3
musicians name Harry Styles. Harry Styles genres traditional folk music. Harry Styles num awards 0.,Harry Styles Traditional Folk Music 0,Are you referring to Harry Styles who is a musician of traditional folk music and has 0 awards?,confirm,musicians,1,3
musicians name Uffie. Uffie genres electropop. Uffie performer of F1rst Love.,Uffie Electropop F1Rst Love,"Are you referring to Uffie, the electropop artist who performed F1rst Love?",confirm,musicians,1,3
musicians name Dua Lipa. Dua Lipa awards Grammy Award for Best Dance/Electronic Recording. Dua Lipa record label Urban Records.,Dua Lipa Grammy Award For Best Dance/Electronic Recording Urban Records,Are you referring to Dua Lipa who won the Grammy Award for Best Dance/Electronic Recording and is signed to Urban Records?,confirm,musicians,1,3
musicians name Hoku. Hoku from United States of America. Hoku num awards 0.,Hoku United States Of America 0,Are you referring to Hoku who didn't receive any awards in the United States of America?,confirm,musicians,1,3
musicians name Cage. Cage record label Eastern Conference Records. Cage genres hip hop music.,Cage Eastern Conference Records Hip Hop Music,Are you referring to Cage the hip hop musician who released music on Eastern Conference Records?,confirm,musicians,1,3
"musicians name Noize MC. Noize MC from Russia. Noize MC date of birth March 9, 1985.","Noize Mc Russia March 9, 1985","Are you referring to Noize MC from Russia who was born on March 9, 1985?",confirm,musicians,1,3
"musicians name Ryan Gosling. Ryan Gosling date of birth November 12, 1980. Ryan Gosling from Canada.","Ryan Gosling November 12, 1980 Canada","Are you talking about the Canadian musician Ryan Gosling who was born on November 12, 1980?",confirm,musicians,1,3
"musicians name Eminem. Eminem date of birth October 17, 1972. Eminem genres hip hop music.","Eminem October 17, 1972 Hip Hop Music","Are you referring to Eminem who was born on October 17, 1972 and performs hip hop music?",confirm,musicians,1,3
musicians name Billie Eilish. Billie Eilish awards MTV Europe Music Award for Best New Act. Billie Eilish num awards 26.,Billie Eilish Mtv Europe Music Award For Best New Act 26,Are you referring to Billie Eilish who won the MTV Europe Music Award for Best New Act and has 26 awards?,confirm,musicians,1,3
musicians name Madonna. Madonna record label Sire. Madonna performer of Crazy for You / Gambler.,Madonna Sire Crazy For You / Gambler,Are you referring to Madonna who recorded for Sire and sang Crazy for You / Gambler?,confirm,musicians,1,3
musicians name Kim Ryeowook. Kim Ryeowook genres K-pop. Kim Ryeowook performer of The Little Prince (EP).,Kim Ryeowook K-Pop The Little Prince (Ep),Are you referring to Kim Ryeowook who performs K-pop and The Little Prince (EP)?,confirm,musicians,1,3
musicians name Ariana Grande. Ariana Grande num awards 6. Ariana Grande performer of Thank U.,Ariana Grande 6 Thank U,Are you refering to Ariana Grande who has won 6 awards and performed Thank U?,confirm,musicians,1,3
musicians name Austin Butler. Austin Butler performer of Wil Ohmsford. Austin Butler from United States of America.,Austin Butler Wil Ohmsford United States Of America,Are you refering to Austin Butler from the United States of America who performed Wil Ohmsford?,confirm,musicians,1,3
musicians name Zella Day. Zella Day performer of Hypnotic. Zella Day num awards 0.,Zella Day Hypnotic 0,Are you talking about the musician Zella Day who has 0 awards and performed Hypnotic?,confirm,musicians,1,3
musicians name Franco Battiato. Franco Battiato record label EMI. Franco Battiato num awards 1.,Franco Battiato Emi 1,Are you referring to Franco Battiato who signed with EMI and won 1 award?,confirm,musicians,1,3
musicians name Scarlett Johansson. Scarlett Johansson gender female. Scarlett Johansson awards Theatre World Award.,Scarlett Johansson Female Theatre World Award,Are you refering to the female musician Scarlett Johansson who won the Theatre World Award?,confirm,musicians,1,3
musicians name Ricki-Lee. Ricki-Lee num awards 0. Ricki-Lee gender female.,Ricki-Lee 0 Female,Are you referring to the female musician Ricki-Lee who didn't get any awards?,confirm,musicians,1,3
musicians name Zendaya. Zendaya gender female. Zendaya record label Hollywood Records.,Zendaya Female Hollywood Records,Are you referring to the female musician Zendaya who is signed to Hollywood Records?,confirm,musicians,1,3
musicians name Freddie Mercury. Freddie Mercury num awards 1. Freddie Mercury performer of The Great Pretender.,Freddie Mercury 1 The Great Pretender,Are you referring to Freddie Mercury who won 1 award and performed The Great Pretender?,confirm,musicians,1,3
musicians name Terry Callier. Terry Callier performer of Lookin Out. Terry Callier record label Elektra.,Terry Callier Lookin Out Elektra,Are you referring to Terry Callier who performed Lookin Out for Elektra Records?,confirm,musicians,1,3
musicians name Terry Callier. Terry Callier genres traditional folk music. Terry Callier record label Elektra.,Terry Callier Traditional Folk Music Elektra,Are you referring to Terry Callier who recorded traditional folk music with Elektra?,confirm,musicians,1,3
musicians name Aaron Carter. Aaron Carter from United States of America. Aaron Carter record label Edel Records.,Aaron Carter United States Of America Edel Records,Are you referring to Aaron Carter from the United States of America who was with Edel Records?,confirm,musicians,1,3
"musicians name Donna Fargo. Donna Fargo date of birth November 10, 1945. Donna Fargo gender female.","Donna Fargo November 10, 1945 Female","Are you refering to the female musician Donna Fargo who was born on November 10, 1945?",confirm,musicians,1,3
musicians name Aaron Carter. Aaron Carter awards N/A. Aaron Carter num awards 0.,Aaron Carter N/A 0,Are you referring to Aaron Carter who didn't get any awards?,confirm,musicians,1,3
musicians name Clint Eastwood. Clint Eastwood num awards 24. Clint Eastwood performer of William Munny.,Clint Eastwood 24 William Munny,Are you referring to Clint Eastwood who has 24 awards and performed William Munny?,confirm,musicians,1,3
"musicians name John Lennon. John Lennon record label EMI. John Lennon date of birth October 9, 1940.","John Lennon Emi October 9, 1940","Are you referring to John Lennon who recorded for EMI and was born on October 9, 1940?",confirm,musicians,1,3
"musicians name Kate Bush. Kate Bush genres singer-songwriter music. Kate Bush date of birth July 30, 1958.","Kate Bush Singer-Songwriter Music July 30, 1958","Are you referring to the singer-songwriter musician Kate Bush who was born on July 30, 1958?",confirm,musicians,1,3
musicians name Ariana Grande. Ariana Grande from United States of America. Ariana Grande awards Honorary citizen of Manchester.,Ariana Grande United States Of America Honorary Citizen Of Manchester,Are you referring to Ariana Grande who won Honorary citizen of Manchester from the United States of America?,confirm,musicians,1,3
musicians name Sarah Cracknell. Sarah Cracknell performer of Kellys Locker. Sarah Cracknell gender female.,Sarah Cracknell Kellys Locker Female,Are you referring to the female musician Sarah Cracknell who performed Kellys Locker?,confirm,musicians,1,3
"musicians name Freddie Mercury. Freddie Mercury date of birth September 5, 1946. Freddie Mercury genres hard rock.","Freddie Mercury September 5, 1946 Hard Rock","Are you referring to Freddie Mercury who was born on September 5, 1946 and performed hard rock music?",confirm,musicians,1,3
musicians name Kanye West. Kanye West num awards 11. Kanye West from United States of America.,Kanye West 11 United States Of America,Are you referring to the American Kanye West who received 11 awards?,confirm,musicians,1,3
musicians name Clint Eastwood. Clint Eastwood from United States of America. Clint Eastwood num awards 24.,Clint Eastwood United States Of America 24,Are you referring to Clint Eastwood from the United States of America who has 24 awards?,confirm,musicians,1,3
musicians name Jennifer Connelly. Jennifer Connelly performer of Karen. Jennifer Connelly num awards 4.,Jennifer Connelly Karen 4,Are you referring to Jennifer Connelly who performed Karen and has 4 awards?,confirm,musicians,1,3
"musicians name Cage. Cage record label Eastern Conference Records. Cage date of birth May 4, 1973.","Cage Eastern Conference Records May 4, 1973","Are you referring to Cage who was born on May 4, 1973 and signed to Eastern Conference Records?",confirm,musicians,1,3
"musicians name Kip Moore. Kip Moore from United States of America. Kip Moore date of birth April 1, 1980.","Kip Moore United States Of America April 1, 1980","Are you referring to Kip Moore from the United States of America who was born on April 1, 1980?",confirm,musicians,1,3
"musicians name Neha Bhasin. Neha Bhasin num awards 0. Neha Bhasin date of birth November 18, 1982.","Neha Bhasin 0 November 18, 1982","Are you referring to Neha Bhasin who was born on November 18, 1982 and didn't get any awards?",confirm,musicians,1,3
musicians name Harry Styles. Harry Styles genres rock music. Harry Styles from United Kingdom.,Harry Styles Rock Music United Kingdom,"Are you referring to the rock music artist from the United Kingdom, Harry Styles?",confirm,musicians,1,3
"musicians name Dhurata Dora. Dhurata Dora from Germany. Dhurata Dora date of birth December 24, 1992.","Dhurata Dora Germany December 24, 1992","Are you referring to Dhurata Dora from Germany who was born on December 24, 1992?",confirm,musicians,1,3
musicians name Boris Moiseev. Boris Moiseev awards Golden Gramophone Award. Boris Moiseev gender male.,Boris Moiseev Golden Gramophone Award Male,Are you referring to the male musician Boris Moiseev who won a Golden Gramophone Award?,confirm,musicians,1,3
musicians name Michael Jackson. Michael Jackson num awards 20. Michael Jackson awards International Artist Award of Excellence.,Michael Jackson 20 International Artist Award Of Excellence,"Are you refering to Michael Jackson who won 20 awards, including the International Artist Award of Excellence?",confirm,musicians,1,3
