mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
tv actors name Nikolaj Coster-Waldau. Nikolaj Coster-Waldau rating highly rated.,Nikolaj Coster-Waldau Highly Rated,Nikolaj Coster-Waldau is a highly rated tv actor.,inform,tv actors,1,2
tv actors name Chandra Wilson. Chandra Wilson date of birth 1969. Chandra Wilson height shorter. Chandra Wilson awards received Theatre World Award. Chandra Wilson gender female.,Chandra Wilson 1969 Shorter 'Theatre World Award' Female,Chandra Wilson is a female tv actor born in 1969 and is shorter in height. She won the Theatre World Award.,inform,tv actors,1,5
tv actors name Jodie Comer. Jodie Comer date of birth 1993. Jodie Comer gender female. Jodie Comer rating top rated. Jodie Comer place of birth Liverpool.,Jodie Comer 1993 Female Top Rated Liverpool,Jodie Comer is a top rated female tv actor born in 1993 in Liverpool.,inform,tv actors,1,5
tv actors name Kit Harington. Kit Harington rating highly rated. Kit Harington date of birth 1986. Kit Harington spouse Rose Leslie. Kit Harington gender male. Kit Harington place of birth Acton.,Kit Harington Highly Rated 1986 Rose Leslie Male Acton,Kit Harington is a highly rated male tv actor born in 1986 in Acton. He is married to Rose Leslie.,inform,tv actors,1,6
tv actors name Jennifer Morrison. Jennifer Morrison gender female. Jennifer Morrison height average. Jennifer Morrison place of birth Chicago.,Jennifer Morrison Female Average Chicago,Jennifer Morrison is a female tv actor from Chicago of average height.,inform,tv actors,1,4
tv actors name Lauren Cohan. Lauren Cohan cast member of The Walking Dead. Lauren Cohan rating lower rated. Lauren Cohan place of birth New Jersey. Lauren Cohan date of birth 1982.,Lauren Cohan 'The Walking Dead' Lower Rated New Jersey 1982,Lauren Cohan is a lower rated tv actor born in 1982 in New Jersey and is a cast member of The Walking Dead.,inform,tv actors,1,5
tv actors name Tobias Menzies. Tobias Menzies date of birth 1974.,Tobias Menzies 1974,Tobias Menzies is a tv actor born in 1974.,inform,tv actors,1,2
tv actors name Amy Poehler. Amy Poehler rating highly_rated. Amy Poehler gender female. Amy Poehler place of birth Newton.,Amy Poehler Highly Rated Female Newton,Amy Poehler is a highly rated female tv actor from Newton.,inform,tv actors,1,4
tv actors name Aziz Ansari.,Aziz Ansari,Aziz Ansari is a tv actor.,inform,tv actors,1,1
tv actors name Lana Parrilla. Lana Parrilla height average. Lana Parrilla place of birth Brooklyn. Lana Parrilla spouse Nadie. Lana Parrilla rating lower rated. Lana Parrilla date of birth 1977. Lana Parrilla gender female.,Lana Parrilla Average Brooklyn Nadie Lower Rated 1977 Female,Lana Parrilla is a lower rated female tv actor born in 1977 in Brooklyn. She is of average height and married to Nadie.,inform,tv actors,1,7
tv actors name Aubrey Plaza. Aubrey Plaza date of birth 1984. Aubrey Plaza place of birth Wilmington. Aubrey Plaza gender female.,Aubrey Plaza 1984 Wilmington Female,Aubrey Plaza is a female tv actor born in 1984 in Wilmington.,inform,tv actors,1,4
tv actors name Josh Dallas. Josh Dallas spouse Ginnifer Goodwin. Josh Dallas rating lower rated. Josh Dallas date of birth 1978.,Josh Dallas Ginnifer Goodwin Lower Rated 1978,Josh Dallas is a lower rated tv actor born in 1978 and married to Ginnifer Goodwin.,inform,tv actors,1,4
tv actors name Aziz Ansari. Aziz Ansari place of birth Columbia. Aziz Ansari date of birth 1983. Aziz Ansari awards received Primetime Emmy Award for Outstanding Writing for a Comedy Series. Aziz Ansari gender male.,Aziz Ansari Columbia 1983 'Primetime Emmy Award For Outstanding Writing For A Comedy Series' Male,Aziz Ansari is a male tv actor born in 1983 in Columbia. He won the Primetime Emmy Award for Outstanding Writing for a Comedy Series.,inform,tv actors,1,5
tv actors name Chris Pratt. Chris Pratt rating highly_rated. Chris Pratt gender male. Chris Pratt place of birth Virginia. Chris Pratt spouse Katherine Schwarzenegger.,Chris Pratt Highly Rated Male Virginia Katherine Schwarzenegger,Chris Pratt is a highly rated male tv actor from Virginia. He is married to Katherine Schwarzenegger.,inform,tv actors,1,5
tv actors name Rob Lowe. Rob Lowe gender male. Rob Lowe awards received Golden Raspberry Award for Worst Supporting Actor. Rob Lowe height average. Rob Lowe place of birth Charlottesville. Rob Lowe rating highly_rated. Rob Lowe date of birth 1964.,Rob Lowe Male 'Golden Raspberry Award For Worst Supporting Actor' Average Charlottesville Highly Rated 1964,Rob Lowe is a highly rated male tv actor born in Charlottesville in 1964 of average height. He has won a Golden Raspberry Award for Worst Supporting Actor.,inform,tv actors,1,7
"tv actors name Jim Parsons. Jim Parsons date of birth 1973. Jim Parsons cast member of The Boys in the Band. Jim Parsons place of birth St. Joseph Medical Center (Houston, Texas). Jim Parsons gender male. Jim Parsons height taller.","Jim Parsons 1973 'The Boys In The Band' St. Joseph Medical Center (Houston, Texas) Male Taller","Jim Parsons is a taller male tv actor born in 1973 at St. Joseph Medical Center (Houston, Texas) and is a cast member of The Boys in the Band.",inform,tv actors,1,6
tv actors name Jesse Williams. Jesse Williams date of birth 1981. Jesse Williams height average. Jesse Williams place of birth Chicago.,Jesse Williams 1981 Average Chicago,Jesse Williams is a tv actor born in Chicago in 1981 and of average height.,inform,tv actors,1,4
tv actors name Pedro Pascal. Pedro Pascal awards received MTV Movie Award for Best Hero. Pedro Pascal date of birth 1975. Pedro Pascal place of birth Santiago. Pedro Pascal height average. Pedro Pascal rating highly_rated.,Pedro Pascal 'Mtv Movie Award For Best Hero' 1975 Santiago Average Highly Rated,Pedro Pascal is a highly rated tv actor born in 1975 in Santiago with an average height. He won the MTV Movie Award for Best Hero.,inform,tv actors,1,6
tv actors name Emmy Rossum. Emmy Rossum place of birth New York City. Emmy Rossum date of birth 1986.,Emmy Rossum New York City 1986,Emmy Rossum is a tv actor born in 1986 in New York City.,inform,tv actors,1,3
tv actors name Rob Lowe. Rob Lowe awards received Golden Raspberry Award for Worst Supporting Actor. Rob Lowe rating highly_rated. Rob Lowe place of birth Charlottesville.,Rob Lowe 'Golden Raspberry Award For Worst Supporting Actor' Highly Rated Charlottesville,Rob Lowe is a highly rated tv actor from Charlottesville. He has won the Golden Raspberry Award for Worst Supporting Actor.,inform,tv actors,1,4
tv actors name Jeffrey Dean Morgan. Jeffrey Dean Morgan date of birth 1966. Jeffrey Dean Morgan rating highly_rated.,Jeffrey Dean Morgan 1966 Highly Rated,Jeffrey Dean Morgan is a highly rated tv actor born in 1966.,inform,tv actors,1,3
tv actors name Amy Poehler. Amy Poehler awards received MTV Movie Award for Best Jaw Dropping Moment.,Amy Poehler 'Mtv Movie Award For Best Jaw Dropping Moment',Amy Poehler is a tv actor who won the MTV Movie Award for Best Jaw Dropping Moment.,inform,tv actors,1,2
tv actors name Chandler Riggs. Chandler Riggs place of birth Atlanta. Chandler Riggs rating moderately rated. Chandler Riggs gender male. Chandler Riggs cast member of The Walking Dead. Chandler Riggs date of birth 1999.,Chandler Riggs Atlanta Moderately Rated Male 'The Walking Dead' 1999,Chandler Riggs is a moderately rated male tv actor born in Atlanta in 1999 and is a cast member of The Walking Dead.,inform,tv actors,1,6
tv actors name Maisie Williams. Maisie Williams height average. Maisie Williams date of birth 1997. Maisie Williams rating highly rated.,Maisie Williams Average 1997 Highly Rated,Maisie Williams is a highly rated tv actor born in 1997 with an average height.,inform,tv actors,1,4
tv actors name Kaley Cuoco. Kaley Cuoco gender female. Kaley Cuoco place of birth Camarillo. Kaley Cuoco cast member of Charmed.,Kaley Cuoco Female Camarillo 'Charmed',Kaley Cuoco is a female tv actor from Camarillo and is a cast member of Charmed.,inform,tv actors,1,4
tv actors name Millie Bobby Brown. Millie Bobby Brown height average. Millie Bobby Brown gender female.,Millie Bobby Brown Average Female,Millie Bobby Brown is a female tv actor of average height.,inform,tv actors,1,3
tv actors name Ted Danson. Ted Danson gender male. Ted Danson awards received Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series. Ted Danson date of birth 1947. Ted Danson height taller. Ted Danson spouse Mary Steenburgen.,Ted Danson Male 'Primetime Emmy Award For Outstanding Lead Actor In A Comedy Series' 1947 Taller Mary Steenburgen,Ted Danson is a taller male tv actor born in 1947. He won the Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series and is married to Mary Steenburgen.,inform,tv actors,1,6
tv actors name Lana Parrilla. Lana Parrilla height average. Lana Parrilla rating lower rated.,Lana Parrilla Average Lower Rated,Lana Parrilla is a lower rated tv actor of average height.,inform,tv actors,1,3
tv actors name Matt Bomer. Matt Bomer gender male. Matt Bomer date of birth 1977. Matt Bomer place of birth Webster Groves. Matt Bomer height average. Matt Bomer awards received Golden Globe Award for Best Supporting Actor – Motion Picture. Matt Bomer rating highly_rated.,Matt Bomer Male 1977 Webster Groves Average 'Golden Globe Award For Best Supporting Actor – Motion Picture' Highly Rated,Matt Bomer is a highly rated male tv actor born in 1977 in Webster Groves with an average height. He won the Golden Globe Award for Best Supporting Actor – Motion Picture.,inform,tv actors,1,7
tv actors name Timothy Olyphant. Timothy Olyphant awards received Theatre World Award. Timothy Olyphant place of birth Honolulu.,Timothy Olyphant 'Theatre World Award' Honolulu,Timothy Olyphant is a tv actor from Honolulu who won the Theatre World Award.,inform,tv actors,1,3
tv actors name Nick Offerman. Nick Offerman place of birth Joliet. Nick Offerman date of birth 1970. Nick Offerman awards received TCA Awards. Nick Offerman rating highly_rated. Nick Offerman height average.,Nick Offerman Joliet 1970 'Tca Awards' Highly Rated Average,Nick Offerman is a highly rated tv actor born in Joliet in 1970 of average height. He has received the TCA Awards.,inform,tv actors,1,6
tv actors name Lena Headey. Lena Headey date of birth 1973. Lena Headey gender female. Lena Headey height average. Lena Headey rating highly rated. Lena Headey spouse Peter Loughran.,Lena Headey 1973 Female Average Highly Rated Peter Loughran,Lena Headey is a highly rated female tv actor born in 1973 of average height. She is married to Peter Loughran.,inform,tv actors,1,6
tv actors name Norman Reedus. Norman Reedus date of birth 1969. Norman Reedus gender male. Norman Reedus cast member of The Walking Dead. Norman Reedus place of birth Hollywood. Norman Reedus height average.,Norman Reedus 1969 Male 'The Walking Dead' Hollywood Average,Norman Reedus is a male tv actor born in 1969 in Hollywood of average height. He is a cast member of The Walking Dead.,inform,tv actors,1,6
tv actors name Kaley Cuoco. Kaley Cuoco date of birth 1985. Kaley Cuoco height taller. Kaley Cuoco place of birth Camarillo. Kaley Cuoco spouse Karl Cook. Kaley Cuoco awards received Satellite Award for Best Supporting Actress – Television Series. Kaley Cuoco cast member of The Big Bang Theory. Kaley Cuoco gender female.,Kaley Cuoco 1985 Taller Camarillo Karl Cook 'Satellite Award For Best Supporting Actress – Television Series' 'The Big Bang Theory' Female,Kaley Cuoco is a taller female tv actor born in 1985 in Camarillo. She is married to Karl Cook and won the Satellite Award for Best Supporting Actress – Television Series for her role on The Big Bang Theory.,inform,tv actors,1,8
tv actors name Danai Gurira.,Danai Gurira,Danai Gurira is a TV actor.,inform,tv actors,1,1
tv actors name Ellen Pompeo. Ellen Pompeo gender female. Ellen Pompeo date of birth 1969. Ellen Pompeo place of birth Everett. Ellen Pompeo height average. Ellen Pompeo awards received Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series. Ellen Pompeo rating top rated.,Ellen Pompeo Female 1969 Everett Average 'Screen Actors Guild Award For Outstanding Performance By An Ensemble In A Drama Series' Top Rated,"Ellen Pompeo is a top rated female TV actor, born in 1969 in Everett with an average height. She received the Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series.",inform,tv actors,1,7
tv actors name Melissa McBride. Melissa McBride place of birth Lexington. Melissa McBride height average. Melissa McBride date of birth 1965. Melissa McBride gender female. Melissa McBride rating highly_rated. Melissa McBride cast member of The Walking Dead.,Melissa Mcbride Lexington Average 1965 Female Highly Rated 'The Walking Dead',Melissa McBride is a highly rated female tv actor born in Lexington in 1965. She is of average height and a cast member of The Walking Dead.,inform,tv actors,1,7
tv actors name William H. Macy. William H. Macy height average.,William H. Macy Average,William H. Macy is an average-height tv actor.,inform,tv actors,1,2
tv actors name William H. Macy. William H. Macy gender male. William H. Macy rating top rated.,William H. Macy Male Top Rated,William H. Macy is a top rated male tv actor.,inform,tv actors,1,3
tv actors name Jennifer Morrison. Jennifer Morrison rating moderately rated.,Jennifer Morrison Moderately Rated,Jennifer Morrison is a moderately rated tv actor.,inform,tv actors,1,2
tv actors name Jeffrey Dean Morgan. Jeffrey Dean Morgan gender male. Jeffrey Dean Morgan height average. Jeffrey Dean Morgan awards received MTV Movie Award for Best Villain.,Jeffrey Dean Morgan Male Average 'Mtv Movie Award For Best Villain',Jeffrey Dean Morgan is a male tv actor of average height who won the MTV Movie Award for Best Villain.,inform,tv actors,1,4
tv actors name Maisie Williams. Maisie Williams place of birth Bristol.,Maisie Williams Bristol,Maisie Williams is a tv actor from Bristol.,inform,tv actors,1,2
tv actors name Timothy Olyphant. Timothy Olyphant gender male. Timothy Olyphant height average. Timothy Olyphant date of birth 1968. Timothy Olyphant place of birth Honolulu. Timothy Olyphant awards received Theatre World Award.,Timothy Olyphant Male Average 1968 Honolulu 'Theatre World Award',Timothy Olyphant is a male tv actor born in 1968 in Honolulu with an average height. He was awarded the Theatre World Award.,inform,tv actors,1,6
tv actors name Nick Offerman. Nick Offerman spouse Megan Mullally. Nick Offerman gender male. Nick Offerman date of birth 1970.,Nick Offerman Megan Mullally Male 1970,Nick Offerman is a male tv actor born in 1970 and married to Megan Mullally.,inform,tv actors,1,4
tv actors name Johnny Galecki. Johnny Galecki date of birth 1975.,Johnny Galecki 1975,Johnny Galecki is a tv actor born in 1975.,inform,tv actors,1,2
tv actors name Nikolaj Coster-Waldau. Nikolaj Coster-Waldau date of birth 1970. Nikolaj Coster-Waldau height average. Nikolaj Coster-Waldau spouse Nukâka Coster-Waldau. Nikolaj Coster-Waldau gender male.,Nikolaj Coster-Waldau 1970 Average Nukâka Coster-Waldau Male,Nikolaj Coster-Waldau is a male tv actor born in 1970 with an average height. He is married to Nukâka Coster-Waldau.,inform,tv actors,1,5
tv actors name Chris Pratt. Chris Pratt place of birth Virginia. Chris Pratt date of birth 1979.,Chris Pratt Virginia 1979,Chris Pratt is a tv actor born in 1979 in Virginia.,inform,tv actors,1,3
tv actors name Jesse Williams. Jesse Williams date of birth 1981. Jesse Williams gender male. Jesse Williams rating highly rated.,Jesse Williams 1981 Male Highly Rated,Jesse Williams is a highly rated male tv actor born in 1981.,inform,tv actors,1,4
tv actors name Finn Wolfhard. Finn Wolfhard height average. Finn Wolfhard place of birth Vancouver. Finn Wolfhard date of birth 2002.,Finn Wolfhard Average Vancouver 2002,Finn Wolfhard is a tv actor born in 2002 in Vancouver of average height.,inform,tv actors,1,4
tv actors name Chandler Riggs. Chandler Riggs place of birth Atlanta. Chandler Riggs gender male. Chandler Riggs date of birth 1999. Chandler Riggs rating moderately rated.,Chandler Riggs Atlanta Male 1999 Moderately Rated,Chandler Riggs is a moderately rated male tv actor from Atlanta born in 1999.,inform,tv actors,1,5
tv actors name Kristen Bell. Kristen Bell spouse Dax Shepard. Kristen Bell cast member of Forgetting Sarah Marshall. Kristen Bell awards received Hollywood Walk of Fame. Kristen Bell rating top rated. Kristen Bell height shorter. Kristen Bell gender female. Kristen Bell date of birth 1980.,Kristen Bell Dax Shepard 'Forgetting Sarah Marshall' 'Hollywood Walk Of Fame' Top Rated Shorter Female 1980,Kristen Bell is a top rated female tv actor born in 1980 and is married to Dax Shepard. She was in the cast of Forgetting Sarah Marshall and was awarded the Hollywood Walk of Fame. She is shorter in height.,inform,tv actors,1,8
tv actors name Justin Hartley. Justin Hartley height average.,Justin Hartley Average,Justin Hartley is a tv actor of average height.,inform,tv actors,1,2
tv actors name Tom Ellis. Tom Ellis spouse Meaghan Oppenheimer. Tom Ellis place of birth Cardiff. Tom Ellis cast member of Lucifer.,Tom Ellis Meaghan Oppenheimer Cardiff 'Lucifer',"Tom Ellis is a tv actor from Cardiff, cast member of Lucifer, married to Meaghan Oppenheimer.",inform,tv actors,1,4
tv actors name Rashida Jones. Rashida Jones gender female.,Rashida Jones Female,Rashida Jones is a female tv actor.,inform,tv actors,1,2
tv actors name Chandra Wilson. Chandra Wilson awards received Theatre World Award. Chandra Wilson rating top rated. Chandra Wilson gender female. Chandra Wilson place of birth Houston. Chandra Wilson height shorter.,Chandra Wilson 'Theatre World Award' Top Rated Female Houston Shorter,Chandra Wilson is a top rated female tv actor from Houston. She is shorter in height and won the Theatre World Award.,inform,tv actors,1,6
tv actors name Jeffrey Dean Morgan. Jeffrey Dean Morgan height average. Jeffrey Dean Morgan awards received MTV Movie Award for Best Villain. Jeffrey Dean Morgan spouse Hilarie Burton. Jeffrey Dean Morgan date of birth 1966.,Jeffrey Dean Morgan Average 'Mtv Movie Award For Best Villain' Hilarie Burton 1966,Jeffrey Dean Morgan is an average height tv actor born in 1966. He is married to Hilarie Burton and won the MTV Movie Award for Best Villain.,inform,tv actors,1,5
tv actors name Maisie Williams. Maisie Williams height average. Maisie Williams place of birth Bristol. Maisie Williams date of birth 1997. Maisie Williams gender female.,Maisie Williams Average Bristol 1997 Female,Maisie Williams is a female tv actor born in Bristol in 1997 with an average height.,inform,tv actors,1,5
tv actors name Mandy Moore. Mandy Moore rating top rated. Mandy Moore date of birth 1984. Mandy Moore place of birth Nashua. Mandy Moore spouse Taylor Goldsmith. Mandy Moore gender female. Mandy Moore awards received star on Hollywood Walk of Fame. Mandy Moore height taller.,Mandy Moore Top Rated 1984 Nashua Taylor Goldsmith Female 'Star On Hollywood Walk Of Fame' Taller,"Mandy Moore is a top rated female tv actor, born in 1984 in Nashua. She is taller in height, married to Taylor Goldsmith and has a star on the Hollywood Walk of Fame.",inform,tv actors,1,8
"tv actors name Sandra Oh. Sandra Oh cast member of Killing Eve. Sandra Oh height average. Sandra Oh place of birth Ottawa. Sandra Oh awards received ""Canadas Walk of Fame"".","Sandra Oh 'Killing Eve' Average Ottawa ""Canada'S Walk Of Fame""","Sandra Oh is a tv actor of average height from Ottawa and a cast member of Killing Eve. She has received ""Canadas Walk of Fame"".",inform,tv actors,1,5
tv actors name Millie Bobby Brown. Millie Bobby Brown awards received Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi. Millie Bobby Brown rating top rated. Millie Bobby Brown date of birth 2004. Millie Bobby Brown height average. Millie Bobby Brown gender female.,Millie Bobby Brown 'Teen Choice Award For Choice Tv Actress Fantasy/Sci-Fi' Top Rated 2004 Average Female,Millie Bobby Brown is a top rated female tv actor born in 2004 with an average height. She won the Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi.,inform,tv actors,1,6
tv actors name Maisie Williams. Maisie Williams height average.,Maisie Williams Average,Maisie Williams is an average height tv actor.,inform,tv actors,1,2
tv actors name Ginnifer Goodwin. Ginnifer Goodwin rating moderately rated. Ginnifer Goodwin place of birth Memphis. Ginnifer Goodwin spouse Josh Dallas. Ginnifer Goodwin height average. Ginnifer Goodwin date of birth 1978. Ginnifer Goodwin gender female.,Ginnifer Goodwin Moderately Rated Memphis Josh Dallas Average 1978 Female,Ginnifer Goodwin is a moderately rated female tv actor born in 1978 in Memphis. She is of average height and married to Josh Dallas.,inform,tv actors,1,7
tv actors name Lauren Cohan. Lauren Cohan gender female. Lauren Cohan rating lower rated. Lauren Cohan cast member of The Walking Dead. Lauren Cohan height taller. Lauren Cohan place of birth New Jersey.,Lauren Cohan Female Lower Rated 'The Walking Dead' Taller New Jersey,Lauren Cohan is a lower rated female TV actor from New Jersey who is taller in height and is a cast member of The Walking Dead.,inform,tv actors,1,6
tv actors name Jennifer Morrison. Jennifer Morrison place of birth Chicago. Jennifer Morrison gender female.,Jennifer Morrison Chicago Female,Jennifer Morrison is a female tv actor from Chicago.,inform,tv actors,1,3
tv actors name Lana Parrilla. Lana Parrilla gender female. Lana Parrilla date of birth 1977.,Lana Parrilla Female 1977,Lana Parrilla is a female tv actor born in 1977.,inform,tv actors,1,3
tv actors name Jeffrey Dean Morgan. Jeffrey Dean Morgan place of birth Seattle.,Jeffrey Dean Morgan Seattle,Jeffrey Dean Morgan is a tv actor from Seattle.,inform,tv actors,1,2
tv actors name Chandler Riggs. Chandler Riggs place of birth Atlanta. Chandler Riggs gender male.,Chandler Riggs Atlanta Male,Chandler Riggs is a male tv actor from Atlanta.,inform,tv actors,1,3
tv actors name Andrew Lincoln.,Andrew Lincoln,Andrew Lincoln is a tv actor.,inform,tv actors,1,1
tv actors name Aimee Garcia. Aimee Garcia rating moderately rated. Aimee Garcia date of birth 1978.,Aimee Garcia Moderately Rated 1978,Aimee Garcia is a moderately rated tv actor born in 1978.,inform,tv actors,1,3
tv actors name David Harbour. David Harbour gender male. David Harbour cast member of Stranger Things. David Harbour place of birth White Plains.,David Harbour Male 'Stranger Things' White Plains,David Harbour is a male tv actor from White Plains and cast member of Stranger Things.,inform,tv actors,1,4
tv actors name Amy Poehler. Amy Poehler rating highly_rated. Amy Poehler date of birth 1971. Amy Poehler awards received Golden Globe Award for Best Actress – Television Series Musical or Comedy.,Amy Poehler Highly Rated 1971 'Golden Globe Award For Best Actress – Television Series Musical Or Comedy',Amy Poehler is a highly rated tv actor born in 1971. She won the Golden Globe Award for Best Actress – Television Series Musical or Comedy.,inform,tv actors,1,4
tv actors name Norman Reedus. Norman Reedus rating lower rated. Norman Reedus place of birth Hollywood. Norman Reedus cast member of The Walking Dead. Norman Reedus gender male. Norman Reedus height average. Norman Reedus date of birth 1969.,Norman Reedus Lower Rated Hollywood 'The Walking Dead' Male Average 1969,Norman Reedus is a lower rated male tv actor born in 1969 in Hollywood. He is of average height and cast member of The Walking Dead.,inform,tv actors,1,7
tv actors name Milo Ventimiglia. Milo Ventimiglia rating highly rated. Milo Ventimiglia height average. Milo Ventimiglia date of birth 1977. Milo Ventimiglia gender male. Milo Ventimiglia place of birth Anaheim.,Milo Ventimiglia Highly Rated Average 1977 Male Anaheim,"Milo Ventimiglia is a highly rated male tv actor of average height, born in 1977 in Anaheim.",inform,tv actors,1,6
tv actors name Lesley-Ann Brandt. Lesley-Ann Brandt height average. Lesley-Ann Brandt date of birth 1981. Lesley-Ann Brandt gender female.,Lesley-Ann Brandt Average 1981 Female,Lesley-Ann Brandt is a female tv actor born in 1981 of average height.,inform,tv actors,1,4
tv actors name Norman Reedus. Norman Reedus height average. Norman Reedus gender male. Norman Reedus cast member of The Walking Dead. Norman Reedus rating lower rated.,Norman Reedus Average Male 'The Walking Dead' Lower Rated,Norman Reedus is a lower rated male tv actor of average height and is a cast member of The Walking Dead.,inform,tv actors,1,5
tv actors name Lena Headey. Lena Headey rating highly rated.,Lena Headey Highly Rated,Lena Headey is a highly rated tv actor.,inform,tv actors,1,2
tv actors name Andrew Lincoln. Andrew Lincoln place of birth London. Andrew Lincoln rating highly_rated. Andrew Lincoln date of birth 1973. Andrew Lincoln height average. Andrew Lincoln gender male. Andrew Lincoln awards received Saturn Award for Best Actor on Television.,Andrew Lincoln London Highly Rated 1973 Average Male 'Saturn Award For Best Actor On Television',Andrew Lincoln is a highly rated male tv actor born in London in 1973 of average height. He won the Saturn Award for Best Actor on Television.,inform,tv actors,1,7
tv actors name Chrissy Metz. Chrissy Metz height average. Chrissy Metz place of birth Homestead. Chrissy Metz date of birth 1980. Chrissy Metz gender female.,Chrissy Metz Average Homestead 1980 Female,Chrissy Metz is a female tv actor born in 1980 in Homestead of average height.,inform,tv actors,1,5
tv actors name Rob Lowe. Rob Lowe height average. Rob Lowe place of birth Charlottesville.,Rob Lowe Average Charlottesville,"Rob Lowe is a tv actor of average height, born in Charlottesville.",inform,tv actors,1,3
tv actors name Pedro Pascal. Pedro Pascal date of birth 1975.,Pedro Pascal 1975,Pedro Pascal is a tv actor born in 1975.,inform,tv actors,1,2
tv actors name Maisie Williams. Maisie Williams height average. Maisie Williams gender female. Maisie Williams rating highly rated. Maisie Williams date of birth 1997.,Maisie Williams Average Female Highly Rated 1997,Maisie Williams is a highly rated female tv actor born in 1997 of average height.,inform,tv actors,1,5
"tv actors name Kristen Bell. Kristen Bell awards received ""Peoples Choice Award for Favorite Actress in a New TV Series"". Kristen Bell place of birth Huntington Woods.","Kristen Bell ""People'S Choice Award For Favorite Actress In A New Tv Series"" Huntington Woods","Kristen Bell is a tv actor from Huntington Woods who won the ""Peoples Choice Award for Favorite Actress in a New TV Series"".",inform,tv actors,1,3
