mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
Leon Osman member of sports team Everton F.C.. Peter Beardsley member of sports team Everton F.C.. Leon Osman member of sports team Carlisle United F.C.. Leon Osman member of sports team Derby County F.C..,Leon Osman Everton F.C. Peter Beardsley Carlisle United F.C. Derby County F.C.," Leon Osman has played for Everton F.C., Carlisle United F.C. and Derby County F.C., while Peter Beardsley is a member of Everton F.C.",inform,athletes,2,4,give_opinion,0,0.07195704164,13.89718056,36.95665799,0.9421018
Tim Thomas member of sports team AIK IF. Niclas Andersén member of sports team AIK IF. Tim Thomas member of sports team Florida Panthers. Tim Thomas member of sports team Boston Bruins. Michael Nylander member of sports team AIK IF.,Tim Thomas AIK IF Niclas Andersén Florida Panthers Boston Bruins Michael Nylander," Tim Thomas and Niclas Andersén have both been members of AIK IF, while Tim Thomas has also been a member of the Florida Panthers and Boston Bruins. Michael Nylander is also a member of AIK IF.",inform,athletes,2,5,inform,1,0.02498728207,40.02035904,4.620856909,0.8339723
Peter Lorimer member of sports team York City F.C.. Neil Warnock member of sports team York City F.C.. Peter Lorimer member of sports team Toronto Blizzard. Peter Lorimer sport association football. Peter Lorimer member of sports team Whitby Town F.C.. York City F.C. sport association football. David Stockdale member of sports team York City F.C..,Peter Lorimer York City F.C. Neil Warnock Toronto Blizzard association football Whitby Town F.C. association football David Stockdale," Peter Lorimer is a professional footballer who has played for York City F.C., Toronto Blizzard, and Whitby Town F.C. Neil Warnock and David Stockdale are also members of York City F.C.'s association football team.",inform,athletes,2,7,inform,1,0.03733926141,26.78146172,28.4792103,0.8910219
Paul Pogba member of sports team Juventus F.C.. Zbigniew Boniek member of sports team Juventus F.C.. Paul Pogba sport association football. Paul Pogba sport association football.,Paul Pogba Juventus F.C. Zbigniew Boniek association football association football,Paul Pogba and Zbigniew Boniek are both association football players who are part of the Juventus F.C. team.,inform,athletes,2,4,inform,1,0.02265758118,44.13533783,22.64926436,0.8635964
Maryna Zanevska member of sports team Belgium Billie Jean King Cup team. Yanina Wickmayer member of sports team Belgium Billie Jean King Cup team. Maryna Zanevska sport tennis. Maryna Zanevska sport tennis. Ysaline Bonaventure member of sports team Belgium Billie Jean King Cup team.,Maryna Zanevska Belgium Billie Jean King Cup team Yanina Wickmayer tennis tennis Ysaline Bonaventure," Maryna Zanevska, Yanina Wickmayer, and Ysaline Bonaventure are all tennis players on the Belgium Billie Jean King Cup team.",inform,athletes,2,5,inform,1,0.005161339507,193.7481537,29.03669971,0.94768065
Besart Berisha member of sports team Burnley F.C.. Joe Hart member of sports team Burnley F.C.. Besart Berisha member of sports team AaB Fodbold. Besart Berisha member of sports team AaB Fodbold. Besart Berisha member of sports team AC Horsens. Joey Barton member of sports team Burnley F.C..,Besart Berisha Burnley F.C. Joe Hart AaB Fodbold AaB Fodbold AC Horsens Joey Barton," Besart Berisha has played for Burnley F.C., AaB Fodbold, and AC Horsens, while Joey Barton has only played for Burnley F.C.",inform,athletes,2,6,suggest,0,0.01507948159,66.3152771,17.55035418,0.79603857
Billy Vunipola sport rugby union. Tomás O'Leary sport rugby union. Billy Vunipola member of sports team England national rugby union team. Billy Vunipola member of sports team Wasps RFC. Billy Vunipola member of sports team Saracens F.C.. Billy Vunipola member of sports team Wasps RFC. Shinjirō Honryō sport rugby union.,Billy Vunipola rugby union Tomás O'Leary England national rugby union team Wasps RFC Saracens F.C. Wasps RFC Shinjirō Honryō," Billy Vunipola is a rugby union player belonging to the England national rugby union team, Wasps RFC, and Saracens F.C. Tomás O'Leary and Shinjirō Honryō are also rugby union players.",inform,athletes,2,7,inform,1,0.02051210304,48.75170517,25.77539307,0.9157698
Larry Bird member of sports team Boston Celtics. Rubén Wolkowyski member of sports team Boston Celtics. Larry Bird member of sports team Indiana Hoosiers men's basketball. Larry Bird sport basketball. Larry Bird member of sports team Indiana Pacers. Kendrick Perkins member of sports team Boston Celtics. John Havlicek member of sports team Boston Celtics.,Larry Bird Boston Celtics Rubén Wolkowyski Indiana Hoosiers men's basketball basketball Indiana Pacers Kendrick Perkins John Havlicek," Larry Bird is a basketball player who was a member of the Boston Celtics, Indiana Hoosiers men's basketball, and Indiana Pacers. Rubén Wolkowyski, Kendrick Perkins, and John Havlicek were also members of the Boston Celtics.",inform,athletes,2,7,inform,1,0.0428168392,23.35529709,10.59271637,0.9168201
Maryna Zanevska member of sports team Belgium Billie Jean King Cup team. Ysaline Bonaventure member of sports team Belgium Billie Jean King Cup team.,Maryna Zanevska Belgium Billie Jean King Cup team Ysaline Bonaventure,Have you heard of Maryna Zanevska and Ysaline Bonaventure? They are members of the Belgium Billie Jean King Cup team.,recommend,athletes,2,2,recommend,1,0.00829503155,120.5540924,26.30046509,0.92859507
Leon Osman rating okay. Leon Osman member of sports team Everton F.C.. Leon Osman member of sports team Carlisle United F.C..,okay Leon Osman Everton F.C. Carlisle United F.C.," Leon Osman is an okay member of both the Everton F.C. and Carlisle United F.C.. He is competent, but he could use some improvement.",give_opinion,athletes,2,3,give_opinion,1,0.02256178663,44.32273102,26.57738841,0.8122273
Arike Ogunbowale member of sports team Notre Dame Fighting Irish women's basketball. Brianna Turner member of sports team Notre Dame Fighting Irish women's basketball. Arike Ogunbowale member of sports team Dallas Wings. Arike Ogunbowale sport basketball. Arike Ogunbowale sport basketball. Arike Ogunbowale sport basketball. Arike Ogunbowale sport basketball.,Arike Ogunbowale Notre Dame Fighting Irish women's basketball Brianna Turner Dallas Wings basketball basketball basketball basketball,Arike Ogunbowale is a basketball player who is part of the Notre Dame Fighting Irish women's basketball team and the Dallas Wings. Brianna Turner is also part of the Notre Dame Fighting Irish women's basketball team.,inform,athletes,2,7,inform,1,0.04900779609,20.40491676,16.59628372,0.83312464
Matt Holland member of sports team Ipswich Town F.C.. Mark Noble member of sports team Ipswich Town F.C.. Matt Holland member of sports team Republic of Ireland national association football team. David Johnson member of sports team Ipswich Town F.C..,Matt Holland Ipswich Town F.C. Mark Noble Republic of Ireland national association football team David Johnson," Matt Holland, Mark Noble, and David Johnson are all members of the Ipswich Town F.C. and Republic of Ireland national association football team.",inform,athletes,2,4,inform,1,0.02058333316,48.58299637,41.40780993,0.9372302
Peter Lorimer member of sports team Scotland national football team. Ally McCoist member of sports team Scotland national football team. Peter Lorimer member of sports team York City F.C.. Peter Lorimer member of sports team Whitby Town F.C.. Peter Lorimer member of sports team Toronto Blizzard. Peter Lorimer member of sports team Hapoel Haifa F.C.. Peter Lorimer member of sports team Toronto Blizzard.,Peter Lorimer Scotland national football team Ally McCoist York City F.C. Whitby Town F.C. Toronto Blizzard Hapoel Haifa F.C. Toronto Blizzard," Peter Lorimer was a member of the Scotland national football team, York City F.C., Whitby Town F.C., Toronto Blizzard, and Hapoel Haifa F.C. Ally McCoist was also a member of the Scotland national football team.",inform,athletes,2,7,inform,1,0.03459671534,28.90447807,35.6699983,0.89221483
Cristiano Ronaldo rating good. Portugal 1-0 Morocco statistical leader Cristiano Ronaldo. Portugal 1-0 Morocco sport association football.,good Cristiano Ronaldo Portugal 1-0 Morocco association football,You told me that you like Cristiano Ronaldo for his performance in the Portugal 1-0 Morocco match. Is your appreciation for association football players in general?,verify_attribute,athletes,2,3,verify_attribute,1,0.01252665948,79.82974243,14.8979321,0.8187995
Wilt Chamberlain member of sports team Philadelphia 76ers. Nick Young member of sports team Philadelphia 76ers. Julius Erving member of sports team Philadelphia 76ers.,Wilt Chamberlain Philadelphia 76ers Nick Young Julius Erving," Have you heard of the Philadelphia 76ers players Wilt Chamberlain, Nick Young and Julius Erving?",recommend,athletes,2,3,recommend,1,0.03773023581,26.50394249,9.147827112,0.9156138
Dwayne Johnson rating okay. Dwayne Johnson sport Canadian football. Dwayne Johnson sport American football.,okay Dwayne Johnson Canadian football American football," Dwayne Johnson is an okay football player. He is competent in both Canadian football and American football, but he is not a standout athlete.",give_opinion,athletes,2,3,give_opinion,1,0.03680542646,27.16990662,4.996434935,0.8137621
Wilt Chamberlain rating good. Wilt Chamberlain member of sports team Philadelphia Warriors. Neil Johnston member of sports team Philadelphia Warriors.,good Wilt Chamberlain Philadelphia Warriors Neil Johnston,You told me that you like Wilt Chamberlain's performance for the Philadelphia Warriors. Is Neil Johnston a good player in your opinion as well?,verify_attribute,athletes,2,3,verify_attribute,1,0.01968143648,50.80929947,4.52178289,0.8315663
John Fleck member of sports team Scotland national football team. Kieran Tierney member of sports team Scotland national football team. John Fleck member of sports team Rangers F.C.. John Fleck member of sports team Scotland national under-19 football team. John Fleck member of sports team Scotland national under-21 football team. John Fleck member of sports team Scotland national under-17 football team. John Fleck member of sports team Blackpool F.C..,John Fleck Scotland national football team Kieran Tierney Rangers F.C. Scotland national under-19 football team Scotland national under-21 football team Scotland national under-17 football team Blackpool F.C.," John Fleck has been a member of the Scotland national football team, Rangers F.C., Scotland national under-19 football team, Scotland national under-21 football team, Scotland national under-17 football team, and Blackpool F.C.",inform,athletes,2,7,suggest,0,0.07401797931,13.51023102,46.55466834,0.96784914
Lionel Messi member of sports team Paris Saint-Germain F.C.. Neymar member of sports team Paris Saint-Germain F.C.. Lionel Messi sport association football. Lionel Messi sport association football. Cristóbal Parralo member of sports team Paris Saint-Germain F.C.. Mikel Arteta member of sports team Paris Saint-Germain F.C..,Lionel Messi Paris Saint-Germain F.C. Neymar association football association football Cristóbal Parralo Mikel Arteta," Lionel Messi, Neymar, Cristóbal Parralo and Mikel Arteta are all members of the Paris Saint-Germain F.C. association football team.",inform,athletes,2,6,inform,1,0.04074405333,24.54345894,27.02734042,0.9411583
Magic Johnson position played on team / speciality power forward. Al Jefferson position played on team / speciality power forward.,Magic Johnson power forward Al Jefferson," Do you know of any power forward players, such as Magic Johnson or Al Jefferson?",suggest,athletes,2,2,suggest,1,0.02350155868,42.55036926,7.922250669,0.84899926
Dwayne Johnson sport professional wrestling. Kane sport professional wrestling.,Dwayne Johnson professional wrestling Kane,Dwayne Johnson and Kane are professional wrestlers.,inform,athletes,2,2,inform,1,0.004126131072,242.3577881,13.13454947,0.9212147
Cristiano Ronaldo member of sports team Al-Nassr. Abderrazak Hamdallah member of sports team Al-Nassr.,Cristiano Ronaldo Al-Nassr Abderrazak Hamdallah,Cristiano Ronaldo and Abderrazak Hamdallah are both members of Al-Nassr sports team.,inform,athletes,2,2,inform,1,0.0133105087,75.1286087,9.23843021,0.91766524
O. J. Simpson sport American football. Mark Harmon sport American football. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson member of sports team USC Trojans football. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson member of sports team San Francisco 49ers.,O. J. Simpson American football Mark Harmon San Francisco 49ers USC Trojans football San Francisco 49ers San Francisco 49ers," O. J. Simpson is an American Football athlete who has played for the San Francisco 49ers, USC Trojans football, and San Francisco 49ers.",inform,athletes,2,6,inform,1,0.05164086879,19.36450768,24.60137258,0.91183853
Zizinho member of sports team Clube de Regatas do Flamengo. Clube de Regatas do Flamengo sport women's association football. Zizinho sport association football. Zizinho sport association football. Zizinho member of sports team Audax Italiano. Zizinho member of sports team Audax Italiano. Clube de Regatas do Flamengo sport swimming.,Zizinho Clube de Regatas do Flamengo women's association football association football association football Audax Italiano Audax Italiano swimming," Zizinho is an association football player who is a member of the Clube de Regatas do Flamengo, which offers women's association football and swimming, and Audax Italiano.",inform,athletes,2,7,inform,1,0.00870780463,114.8395081,19.21174176,0.8931941
John Fleck member of sports team Scotland national football team. Kieran Tierney member of sports team Scotland national football team. John Fleck member of sports team Scotland national under-21 football team. John Fleck member of sports team Rangers F.C.. John Fleck member of sports team Coventry City F.C.. John Fleck position played on team / speciality midfielder. midfielder sport association football.,John Fleck Scotland national football team Kieran Tierney Scotland national under-21 football team Rangers F.C. Coventry City F.C. midfielder association football," John Fleck is an association football midfielder who plays for the Scotland national football team, Scotland national under-21 football team, Rangers F.C. and Coventry City F.C. Kieran Tierney is also a member of the Scotland national football team.",inform,athletes,2,7,inform,1,0.04265409051,23.44441032,32.7504242,0.96452445
Leon Osman member of sports team Everton F.C.. Everton F.C. sport association football. Leon Osman rating okay. Leon Osman member of sports team Derby County F.C..,Leon Osman Everton F.C. association football okay Derby County F.C.,Leon Osman is an okay rated association football player who has played for Everton F.C. and Derby County F.C.,inform,athletes,2,4,give_opinion,0,0.01614915794,61.92273331,37.74155036,0.90056306
Besart Berisha member of sports team Burnley F.C.. Peter Crouch member of sports team Burnley F.C.. Besart Berisha member of sports team Aalborg Boldspilklub. Besart Berisha member of sports team Arminia Bielefeld. Besart Berisha member of sports team AC Horsens. Besart Berisha member of sports team Aalborg Boldspilklub. Besart Berisha member of sports team Arminia Bielefeld.,Besart Berisha Burnley F.C. Peter Crouch Aalborg Boldspilklub Arminia Bielefeld AC Horsens Aalborg Boldspilklub Arminia Bielefeld," Besart Berisha is a footballer who has played for teams such as Burnley F.C., Aalborg Boldspilklub, Arminia Bielefeld, and AC Horsens.",inform,athletes,2,7,inform,1,0.01928959395,51.84142303,18.87719054,0.8623226
Ahmad Nourollahi member of sports team Iran national football team. Javad Nekounam member of sports team Iran national football team. Ahmad Nourollahi member of sports team Iran national under-17 football team. Ahmad Nourollahi member of sports team Shabab Al Ahli Club. Ahmad Nourollahi member of sports team Iran national under-17 football team. Ramin Rezaian member of sports team Iran national football team.,Ahmad Nourollahi Iran national football team Javad Nekounam Iran national under-17 football team Shabab Al Ahli Club Iran national under-17 football team Ramin Rezaian," Ahmad Nourollahi and Javad Nekounam are members of the Iran national football team, as well as the Iran national under-17 football team and the Shabab Al Ahli Club. Ramin Rezaian is also a member of the Iran national football team.",inform,athletes,2,6,inform,1,0.02629069296,38.03627396,23.89757774,0.94942164
Ahmad Nourollahi member of sports team Iran national football team. Ramin Rezaian member of sports team Iran national football team. Ahmad Nourollahi member of sports team Shabab Al Ahli Club. Ahmad Nourollahi position played on team / speciality midfielder. midfielder sport association football. Rouzbeh Cheshmi member of sports team Iran national football team.,Ahmad Nourollahi Iran national football team Ramin Rezaian Shabab Al Ahli Club midfielder association football Rouzbeh Cheshmi,Ahmad Nourollahi is a midfielder for the Iran national football team and the Shabab Al Ahli Club. Ramin Rezaian and Rouzbeh Cheshmi are also part of the Iran national football team.,inform,athletes,2,6,inform,1,0.01363104515,73.36194611,18.50658998,0.9370446
Lionel Messi rating excellent. Lionel Messi member of sports team Paris Saint-Germain F.C..,excellent Lionel Messi Paris Saint-Germain F.C.,You said you love Lionel Messi when he's a member of Paris Saint-Germain F.C.. Do you think all players for that team are excellent?,verify_attribute,athletes,2,2,verify_attribute,1,0.02827043525,35.37264252,18.36202042,0.7710599
Fredy Montero rating okay. Fredy Montero member of sports team Millonarios. Fredy Montero member of sports team Seattle Sounders FC.,okay Fredy Montero Millonarios Seattle Sounders FC,You said that Fredy Montero is okay. Is that your opinion of all members of Millonarios and Seattle Sounders FC?,verify_attribute,athletes,2,3,verify_attribute,1,0.01153411916,86.69929504,8.794090522,0.88177246
Sam Morsy member of sports team Wigan Athletic F.C.. Lee Cattermole member of sports team Wigan Athletic F.C.. Sam Morsy member of sports team Chesterfield F.C..,Sam Morsy Wigan Athletic F.C. Lee Cattermole Chesterfield F.C.,Sam Morsy and Lee Cattermole both play for Wigan Athletic F.C. and Chesterfield F.C.,inform,athletes,2,3,give_opinion,0,0.03224461151,31.01293373,47.20758039,0.9392203
O. J. Simpson sport American football. Nick Saban sport American football. Terry Crews sport American football.,O. J. Simpson American football Nick Saban Terry Crews," Have you heard of O. J. Simpson, Nick Saban and Terry Crews? They are all professional American football players.",recommend,athletes,2,3,recommend,1,0.03031584596,32.98604965,20.63076017,0.86168253
Nilmar member of sports team Olympique Lyonnais. Sylvain Wiltord member of sports team Olympique Lyonnais. Nilmar member of sports team S.C. Internacional. Nilmar member of sports team Al-Duhail SC. Nilmar member of sports team Brazil national football team. Nilmar member of sports team El Jaish SC.,Nilmar Olympique Lyonnais Sylvain Wiltord S.C. Internacional Al-Duhail SC Brazil national football team El Jaish SC," Nilmar has played for the Olympique Lyonnais, S.C. Internacional, Al-Duhail SC, Brazil national football team, and El Jaish SC. Sylvain Wiltord is a member of Olympique Lyonnais.",inform,athletes,2,6,inform,1,0.01638886544,61.01703644,23.21191585,0.92332304
Peter Lorimer member of sports team Scotland national football team. Tommy Lawrence member of sports team Scotland national football team. Peter Lorimer member of sports team York City F.C.. Peter Lorimer member of sports team Hapoel Haifa F.C.. Matt Busby member of sports team Scotland national football team.,Peter Lorimer Scotland national football team Tommy Lawrence York City F.C. Hapoel Haifa F.C. Matt Busby," Peter Lorimer has been a member of the Scotland national football team, York City F.C. and Hapoel Haifa F.C., while Tommy Lawrence and Matt Busby are both members of the Scotland national football team.",inform,athletes,2,5,inform,1,0.03859685338,25.90884781,30.20089249,0.9061908
Arike Ogunbowale member of sports team Notre Dame Fighting Irish women's basketball. Jackie Young member of sports team Notre Dame Fighting Irish women's basketball. Arike Ogunbowale position played on team / speciality point guard. point guard sport basketball. Arike Ogunbowale position played on team / speciality point guard. point guard sport basketball.,Arike Ogunbowale Notre Dame Fighting Irish women's basketball Jackie Young point guard basketball point guard basketball," Arike Ogunbowale and Jackie Young are both members of the Notre Dame Fighting Irish women's basketball team. Arike Ogunbowale plays as a point guard, specializing in basketball. Jackie Young also plays as a point guard, specializing in basketball.",inform,athletes,2,6,inform,1,0.06413538736,15.59201622,15.54159316,0.8521679
VfB Stuttgart rating okay. Marco Kurz member of sports team VfB Stuttgart.,okay VfB Stuttgart Marco Kurz,What is it about Marco Kurz that makes you think okay of VfB Stuttgart?,request_explanation,athletes,2,2,request_explanation,1,0.0117436264,85.15257263,7.859438682,0.9345211
O. J. Simpson sport American football. Brett Favre sport American football. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson member of sports team San Francisco 49ers. O. J. Simpson sport athletics. O. J. Simpson member of sports team San Francisco 49ers. Nick Saban sport American football.,O. J. Simpson American football Brett Favre San Francisco 49ers San Francisco 49ers athletics San Francisco 49ers Nick Saban,O.J. Simpson is an American Football player who represented San Francisco 49ers in athletics. Brett Favre and Nick Saban are also American Football players.,inform,athletes,2,7,inform,1,0.04246720765,23.54758072,19.91148803,0.7760455
David Campese sport rugby union. Adam Whitelock sport rugby union. David Campese member of sports team Randwick DRUFC. David Campese member of sports team Petrarca Rugby. David Campese sport rugby sevens. Tomás O'Leary sport rugby union. James Haskell sport rugby union.,David Campese rugby union Adam Whitelock Randwick DRUFC Petrarca Rugby rugby sevens Tomás O'Leary James Haskell," David Campese is a rugby union and rugby sevens player who has played for Randwick DRUFC and Petrarca Rugby, while Adam Whitelock, Tomás O'Leary and James Haskell are all rugby union players.",inform,athletes,2,7,inform,1,0.01388181646,72.03668213,5.973478099,0.92949504
Venus Williams member of sports team United States Billie Jean King Cup team. Chris Evert member of sports team United States Billie Jean King Cup team. Venus Williams sport tennis. Venus Williams sport tennis. Venus Williams sport tennis. Gigi Fernández member of sports team United States Billie Jean King Cup team.,Venus Williams United States Billie Jean King Cup team Chris Evert tennis tennis tennis Gigi Fernández," Venus Williams, Chris Evert and Gigi Fernández were all members of the United States Billie Jean King Cup team in tennis.",inform,athletes,2,6,inform,1,0.01769874341,56.50118637,32.99895473,0.8839936
Neymar rating okay. Neymar member of sports team Paris Saint-Germain F.C..,okay Neymar Paris Saint-Germain F.C.,Neymar is an okay member of Paris Saint-Germain F.C.. He is competent but does not stand out in particular.,give_opinion,athletes,2,2,give_opinion,1,0.02290563719,43.65737534,20.82883818,0.80316067
Kiki VanDeWeghe member of sports team New York Knicks. Phil Jackson member of sports team New York Knicks. Kiki VanDeWeghe member of sports team UCLA Bruins men's basketball. Kiki VanDeWeghe member of sports team Portland Trail Blazers. Sergio Rodríguez member of sports team New York Knicks.,Kiki VanDeWeghe New York Knicks Phil Jackson UCLA Bruins men's basketball Portland Trail Blazers Sergio Rodríguez," Kiki VanDeWeghe has played for the New York Knicks, UCLA Bruins men's basketball, and the Portland Trail Blazers, while Phil Jackson and Sergio Rodríguez have only played for the New York Knicks.",inform,athletes,2,5,inform,1,0.04154820903,24.06842613,14.58660233,0.91721666
Conor Washington member of sports team Newport County A.F.C.. Ben Davies member of sports team Newport County A.F.C.. Conor Washington sport association football.,Conor Washington Newport County A.F.C. Ben Davies association football,Conor Washington and Ben Davies are both association football players who are part of Newport County A.F.C.,inform,athletes,2,3,inform,1,0.007780253428,128.5305176,39.32836842,0.9049143
Wilt Chamberlain member of sports team Philadelphia 76ers. Andre Iguodala member of sports team Philadelphia 76ers. Wilt Chamberlain member of sports team Los Angeles Lakers. Jimmy Butler member of sports team Philadelphia 76ers.,Wilt Chamberlain Philadelphia 76ers Andre Iguodala Los Angeles Lakers Jimmy Butler,Wilt Chamberlain was a member of the Philadelphia 76ers and Los Angeles Lakers. Andre Iguodala and Jimmy Butler are members of the Philadelphia 76ers.,inform,athletes,2,4,inform,1,0.09634260014,10.37962437,9.792991473,0.90295863
Matt Holland member of sports team Ipswich Town F.C.. David Johnson member of sports team Ipswich Town F.C..,Matt Holland Ipswich Town F.C. David Johnson," Have you ever heard of any members of Ipswich Town F.C., such as Matt Holland and David Johnson?",suggest,athletes,2,2,suggest,1,0.01707655573,58.55981827,25.07378339,0.86897
John Fleck position played on team / speciality midfielder. Paul Pogba position played on team / speciality midfielder.,John Fleck midfielder Paul Pogba," Are you familiar with any midfielders, like John Fleck or Paul Pogba?",suggest,athletes,2,2,suggest,1,0.01633665128,61.21205521,8.032276873,0.8647572
Robert Lewandowski member of sports team FC Barcelona. Andreu Fontàs member of sports team FC Barcelona. Robert Lewandowski sport association football. Robert Lewandowski sport association football. Robert Lewandowski sport association football. Paulinho member of sports team FC Barcelona. David Villa member of sports team FC Barcelona.,Robert Lewandowski FC Barcelona Andreu Fontàs association football association football association football Paulinho David Villa," Robert Lewandowski, Andreu Fontàs, Paulinho, and David Villa are all association football players for FC Barcelona.",inform,athletes,2,7,inform,1,0.007297525839,137.0327454,8.768835437,0.85282
Lionel Messi member of sports team Paris Saint-Germain F.C.. Gianluigi Buffon member of sports team Paris Saint-Germain F.C.. Lionel Messi sport association football. Lionel Messi sport association football.,Lionel Messi Paris Saint-Germain F.C. Gianluigi Buffon association football association football,Lionel Messi and Gianluigi Buffon are both members of the Paris Saint-Germain F.C. association football team.,inform,athletes,2,4,inform,1,0.05716470736,17.49331093,31.54909196,0.9073588
Luigi Di Biagio member of sports team Inter Milan. Alessandro Bastoni member of sports team Inter Milan.,Luigi Di Biagio Inter Milan Alessandro Bastoni,Luigi Di Biagio and Alessandro Bastoni both play for Inter Milan.,inform,athletes,2,2,inform,1,0.01442388586,69.32944489,18.52797256,0.9557912
