mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"tv shows name Galactica 1980. Galactica 1980 review score average. Galactica 1980 genre science fiction television series. Galactica 1980 cast member Paul Koslo, Allan Miller.","Galactica 1980 Average 'Science Fiction Television Series' 'Paul Koslo', 'Allan Miller'",Galactica 1980 is an average science fiction television series with good casting like Paul Koslo and Allan Miller.,give_opinion,tv shows,1,4
"tv shows name Downton Abbey. Downton Abbey review score average. Downton Abbey creator Andy Goddard, Lu Yue.","Downton Abbey Average 'Andy Goddard', 'Lu Yue'","Have you watched Downton Abbey, created by Andy Goddard and Lu Yue? It has an average review score.",recommend,tv shows,1,3
"tv shows name Houdini. Houdini genre film based on books. Houdini character Wilhelm II, Arthur Conan Doyle. Houdini creator Uli Edel.","Houdini 'Film Based On Books' 'Wilhelm Ii', 'Arthur Conan Doyle' 'Uli Edel'","Houdini is a film based on books featuring Wilhelm II and Arthur Conan Doyle, created by Uli Edel.",inform,tv shows,1,4
"tv shows specifier realistic. tv shows cast member Aneurin Barnard, Andreas Pietschmann.","Realistic 'Aneurin Barnard', 'Andreas Pietschmann'",Is there a realistic TV show starring Aneurin Barnard and Andreas Pietschmann?,request,tv shows,1,2
tv shows name Peaky Blinders. Peaky Blinders review score good. Peaky Blinders genre drama television series. Peaky Blinders awards received Royal Television Society Awards.,Peaky Blinders Good 'Drama Television Series' 'Royal Television Society Awards',Peaky Blinders is a great drama television series that deservedly won the Royal Television Society Awards for its good review score.,give_opinion,tv shows,1,4
tv shows specifier dramatic. tv shows genre romance television series.,Dramatic 'Romance Television Series',Can you think of a dramatic romance television series?,request,tv shows,1,2
"tv shows name Dae Jang Geum. Dae Jang Geum genre historical fiction. Dae Jang Geum review score poor. Dae Jang Geum awards received . Dae Jang Geum creator Lee Byung-hoon. Dae Jang Geum cast member Yang Mi-kyung, Im Ho. Dae Jang Geum character Jungjong of Joseon, Jang-geum. Dae Jang Geum screenwriter Kim Young-hyun.","Dae Jang Geum 'Historical Fiction' Poor 'None' 'Lee Byung-Hoon' 'Yang Mi-Kyung', 'Im Ho' 'Jungjong Of Joseon', 'Jang-Geum' 'Kim Young-Hyun'","Dae Jang Geum is a poorly-rated historical fiction created by Lee Byung-hoon and written by Kim Young-hyun, starring Yang Mi-kyung, Im Ho, Jungjong of Joseon, and Jang-geum.",inform,tv shows,1,8
"tv shows name My Country: The New Age. My Country: The New Age review score average. My Country: The New Age genre romance television series. My Country: The New Age cast member Kim Yeong-cheol, Yang Se-jong.","My Country: The New Age Average 'Romance Television Series' 'Kim Yeong-Cheol', 'Yang Se-Jong'","My Country: The New Age is an average romance television series with a great cast, like Kim Yeong-cheol and Yang Se-jong.",give_opinion,tv shows,1,4
"tv shows name Gunpowder. Gunpowder genre historical drama. Gunpowder creator J Blakeson. Gunpowder cast member Philip Hill-Pearson, Pedro Casablanc.","Gunpowder 'Historical Drama' 'J Blakeson' 'Philip Hill-Pearson', 'Pedro Casablanc'","Gunpowder is a historical drama created by J Blakeson, starring Philip Hill-Pearson and Pedro Casablanc.",inform,tv shows,1,4
"tv shows specifier dramatic. tv shows creator J. A. Bayona, Charlotte Brandstrom’.","Dramatic 'J. A. Bayona', 'Charlotte Brandstrom’",Have you seen anything dramatic from J. A. Bayona and Charlotte Brandstrom on TV?,request,tv shows,1,2
tv shows name Dae Jang Geum. Dae Jang Geum review score poor.,Dae Jang Geum Poor,Have you watched Dae Jang Geum? It has a poor review score.,recommend,tv shows,1,2
tv shows specifier engaging. tv shows genre post-apocalyptic television series.,Engaging 'Post-Apocalyptic Television Series',What post-apocalyptic television series was the most engaging for you?,request,tv shows,1,2
tv shows name Atlanta. Atlanta review score average.,Atlanta Average,I think Atlanta is an average show.,give_opinion,tv shows,1,2
"tv shows name Dae Jang Geum. Dae Jang Geum genre historical fiction. Dae Jang Geum creator Lee Byung-hoon. Dae Jang Geum cast member Lee Young-ae, Ji Jin-hee. Dae Jang Geum screenwriter Kim Young-hyun. Dae Jang Geum awards received .","Dae Jang Geum 'Historical Fiction' 'Lee Byung-Hoon' 'Lee Young-Ae', 'Ji Jin-Hee' 'Kim Young-Hyun' 'None'","Dae Jang Geum is a historical fiction created by Lee Byung-hoon, starring Lee Young-ae and Ji Jin-hee, with Kim Young-hyun as its screenwriter. It hasn't won any awards.",inform,tv shows,1,6
tv shows name Stranger Things. Stranger Things genre coming-of-age television program. Stranger Things screenwriter Ross Duffer.,Stranger Things 'Coming-Of-Age Television Program' 'Ross Duffer',Stranger Things is a coming-of-age television program written by Ross Duffer.,inform,tv shows,1,3
"tv shows name Perry Mason. Perry Mason review score average. Perry Mason creator Deniz Gamze Ergüven, Tim Van Patten. Perry Mason genre television adaptation.","Perry Mason Average 'Deniz Gamze Ergüven', 'Tim Van Patten' 'Television Adaptation'","I think Perry Mason is an average show, but Deniz Gamze Ergüven and Tim Van Patten did a good job with the television adaptation.",give_opinion,tv shows,1,4
tv shows name Self Made: Inspired by the Life of Madam C. J. Walker. Self Made: Inspired by the Life of Madam C. J. Walker review score average.,Self Made: Inspired By The Life Of Madam C. J. Walker Average,Have you seen Self Made: Inspired by the Life of Madam C. J. Walker? It has an average review score.,recommend,tv shows,1,2
"tv shows name Belgravia. Belgravia review score average. Belgravia cast member Saskia Reeves, Diana Hardcastle. Belgravia genre television series based on a novel.","Belgravia Average 'Saskia Reeves', 'Diana Hardcastle' 'Television Series Based On A Novel'",Belgravia is an average television series based on a novel with strong performances from Saskia Reeves and Diana Hardcastle.,give_opinion,tv shows,1,4
tv shows name Knightfall. Knightfall review score average. Knightfall genre action television series.,Knightfall Average 'Action Television Series',Knightfall is an average action television series.,give_opinion,tv shows,1,3
tv shows name Star Trek: Picard. Star Trek: Picard review score average.,Star Trek: Picard Average,Have you seen Star Trek: Picard? It has an average review score.,recommend,tv shows,1,2
tv shows specifier dramatic. tv shows awards received British Academy Television Award for Best Drama Series.,Dramatic 'British Academy Television Award For Best Drama Series',What drama series has won the British Academy Television Award for Best Drama Series?,request,tv shows,1,2
tv shows name Ekaterina. Ekaterina review score average. Ekaterina genre drama film.,Ekaterina Average 'Drama Film',"Have you heard of Ekaterina, the drama film? It has an average review score.",recommend,tv shows,1,3
"tv shows name The Last Kingdom. The Last Kingdom genre television series based on a novel. The Last Kingdom creator Erik Leijonborg, Jamie Donoughue. The Last Kingdom awards received . The Last Kingdom review score average.","The Last Kingdom 'Television Series Based On A Novel' 'Erik Leijonborg', 'Jamie Donoughue' 'None' Average",The Last Kingdom is an average-rated television series based on a novel created by Erik Leijonborg and Jamie Donoughue.,inform,tv shows,1,5
tv shows name Houdini. Houdini review score average. Houdini creator Uli Edel.,Houdini Average 'Uli Edel',"I think Houdini, created by Uli Edel, is an average show.",give_opinion,tv shows,1,3
"tv shows name Wolf Hall. Wolf Hall genre drama television series. Wolf Hall review score average. Wolf Hall cast member Jessica Raine, Janet Henfrey. Wolf Hall character Hans Holbein the Younger, Mary Shelton. Wolf Hall awards received Golden Globe Award for Best Miniseries or Television Film.","Wolf Hall 'Drama Television Series' Average 'Jessica Raine', 'Janet Henfrey' 'Hans Holbein The Younger', 'Mary Shelton' 'Golden Globe Award For Best Miniseries Or Television Film'","Wolf Hall is an average-rated drama television series starring Jessica Raine, Janet Henfrey, Hans Holbein the Younger, and Mary Shelton. It has won the Golden Globe Award for Best Miniseries or Television Film.",inform,tv shows,1,6
tv shows name Breaking Bad. Breaking Bad review score excellent. Breaking Bad awards received Primetime Emmy Award for Outstanding Single-Camera Picture Editing for a Drama Series. Breaking Bad screenwriter Vince Gilligan.,Breaking Bad Excellent 'Primetime Emmy Award For Outstanding Single-Camera Picture Editing For A Drama Series' 'Vince Gilligan',"Breaking Bad is an excellent show that won a Primetime Emmy Award for Outstanding Single-Camera Picture Editing for a Drama Series, and has great writing from Vince Gilligan.",give_opinion,tv shows,1,4
"tv shows name Houdini. Houdini genre historical drama. Houdini cast member David Calder’, Simon Nader. Houdini review score average. Houdini awards received . Houdini character William Melville, Arthur Conan Doyle. Houdini creator Uli Edel.","Houdini 'Historical Drama' 'David Calder’, 'Simon Nader' Average 'None' 'William Melville', 'Arthur Conan Doyle' 'Uli Edel'","Houdini is an average-rated historical drama featuring David Calder’, Simon Nader, William Melville, and Arthur Conan Doyle, created by Uli Edel.",inform,tv shows,1,7
"tv shows name Atlanta. Atlanta genre comedy television series. Atlanta screenwriter Donald Glover. Atlanta creator Donald Glover, Hiro Murai. Atlanta character Darius, Alfred ""Paper Boi"" Miles. Atlanta review score average. Atlanta cast member Zazie Beetz, Donald Glover.","Atlanta 'Comedy Television Series' 'Donald Glover' 'Donald Glover', 'Hiro Murai' 'Darius', 'Alfred ""Paper Boi"" Miles' Average 'Zazie Beetz', 'Donald Glover'","Atlanta is an average-rated comedy television series created by Donald Glover and Hiro Murai, starring Donald Glover, Zazie Beetz, Darius, and Alfred ""Paper Boi"" Miles.",inform,tv shows,1,7
tv shows name Star Trek: Picard. Star Trek: Picard review score average.,Star Trek: Picard Average,I would say that Star Trek: Picard is an average show.,give_opinion,tv shows,1,2
"tv shows name Peacemaker. Peacemaker genre action television series. Peacemaker screenwriter James Gunn. Peacemaker cast member Steve Agee, Chuk Iwuji. Peacemaker creator James Gunn.","Peacemaker 'Action Television Series' 'James Gunn' 'Steve Agee', 'Chuk Iwuji' 'James Gunn'","Peacemaker is an action television series written by James Gunn, starring Steve Agee and Chuk Iwuji and created by James Gunn.",inform,tv shows,1,5
"tv shows name Black Earth Rising. Black Earth Rising genre drama. Black Earth Rising cast member John Goodman, Michaela Coel. Black Earth Rising creator Hugo Blick. Black Earth Rising review score average. Black Earth Rising character Brigadier General Lesage.","Black Earth Rising 'Drama' 'John Goodman', 'Michaela Coel' 'Hugo Blick' Average 'Brigadier General Lesage'","Black Earth Rising is an average-rated drama starring John Goodman, Michaela Coel, and Brigadier General Lesage, created by Hugo Blick.",inform,tv shows,1,6
"tv shows specifier dramatic. tv shows cast member Todd Terry, Bob Odenkirk.","Dramatic 'Todd Terry', 'Bob Odenkirk'",Is there a Todd Terry or Bob Odenkirk show that is particularly dramatic?,request,tv shows,1,2
tv shows name The Expanse. The Expanse genre television series based on a novel.,The Expanse 'Television Series Based On A Novel',The Expanse is a television series based on a novel.,inform,tv shows,1,2
"tv shows name Twin Peaks. Twin Peaks review score excellent. Twin Peaks cast member David Duchovny, Matthew Lillard. Twin Peaks genre crime television series.","Twin Peaks Excellent 'David Duchovny', 'Matthew Lillard' 'Crime Television Series'","Twin Peaks is an excellent crime television series, with great performances from David Duchovny and Matthew Lillard.",give_opinion,tv shows,1,4
tv shows name The Virgin Queen. The Virgin Queen review score average. The Virgin Queen genre docudrama.,The Virgin Queen Average 'Docudrama',I think The Virgin Queen is an average docudrama.,give_opinion,tv shows,1,3
"tv shows name Vikings. Vikings genre historical drama. Vikings review score average. Vikings creator Ciaran Donnelly, Jeff Woolnough. Vikings screenwriter Michael Hirst. Vikings awards received . Vikings character Leo IV, Ealhswith. Vikings cast member Alvaro Lucchesi, Aaron Monaghan.","Vikings 'Historical Drama' Average 'Ciaran Donnelly', 'Jeff Woolnough' 'Michael Hirst' 'None' 'Leo Iv', 'Ealhswith' 'Alvaro Lucchesi', 'Aaron Monaghan'","Vikings is an average-rated historical drama created by Ciaran Donnelly and Jeff Woolnough, written by Michael Hirst, and starring Alvaro Lucchesi, Aaron Monaghan, Leo IV, and Ealhswith.",inform,tv shows,1,8
tv shows name Wolf Hall. Wolf Hall review score average. Wolf Hall genre drama television series.,Wolf Hall Average 'Drama Television Series',Wolf Hall is an average drama television series.,give_opinion,tv shows,1,3
tv shows specifier overrated. tv shows genre time-travel television program.,Overrated 'Time-Travel Television Program',What time-travel television program do you think is the most overrated?,request,tv shows,1,2
tv shows name Peaky Blinders. Peaky Blinders genre costume drama. Peaky Blinders review score good.,Peaky Blinders 'Costume Drama' Good,Peaky Blinders is a good-rated costume drama.,inform,tv shows,1,3
"tv shows name Downton Abbey. Downton Abbey review score average. Downton Abbey creator James Strong, Brian Percival.","Downton Abbey Average 'James Strong', 'Brian Percival'","Have you ever watched Downton Abbey, created by James Strong and Brian Percival? It has an average review score.",recommend,tv shows,1,3
tv shows name The Terminal List. The Terminal List review score average. The Terminal List genre television series based on a novel.,The Terminal List Average 'Television Series Based On A Novel',"The Terminal List is an average TV series based on a novel, but I think it was well done.",give_opinion,tv shows,1,3
tv shows specifier cheerful. tv shows screenwriter Gennifer Hutchison.,Cheerful 'Gennifer Hutchison',Has Gennifer Hutchison written anything cheerful for TV?,request,tv shows,1,2
"tv shows name Angel. Angel review score average. Angel cast member Jeffrey Dean Morgan’, Carlos Carrasco.","Angel Average 'Jeffrey Dean Morgan’, 'Carlos Carrasco'",Angel is an average show but I really liked the casting of Jeffrey Dean Morgan' and Carlos Carrasco.,give_opinion,tv shows,1,3
tv shows specifier funniest. tv shows awards received MTV Movie Award for Best Song from a Movie.,Funniest 'Mtv Movie Award For Best Song From A Movie',What's the funniest TV show with an MTV Movie Award for Best Song from a Movie?,request,tv shows,1,2
"tv shows name Strike. Strike review score average. Strike character Robin Ellacott, Cormoran Strike.","Strike Average 'Robin Ellacott', 'Cormoran Strike'","Strike is an average show, but I enjoyed the characters of Robin Ellacott and Cormoran Strike.",give_opinion,tv shows,1,3
tv shows name Obi-Wan Kenobi. Obi-Wan Kenobi review score average.,Obi-Wan Kenobi Average,I think Obi-Wan Kenobi is an average show.,give_opinion,tv shows,1,2
tv shows name Gunpowder. Gunpowder review score average. Gunpowder creator J Blakeson.,Gunpowder Average 'J Blakeson',Gunpowder is an average show created by J Blakeson.,give_opinion,tv shows,1,3
"tv shows name Drop Dead Diva. Drop Dead Diva review score average. Drop Dead Diva creator Michael Grossman, David Petrarca.","Drop Dead Diva Average 'Michael Grossman', 'David Petrarca'","Have you heard of Drop Dead Diva, created by Michael Grossman and David Petrarca? It has an average review score.",recommend,tv shows,1,3
tv shows name Atlanta. Atlanta review score average.,Atlanta Average,Have you seen Atlanta? It has an average review score.,recommend,tv shows,1,2
"tv shows specifier funniest. tv shows cast member Lenita Susi, Ville Virtanen.","Funniest 'Lenita Susi', 'Ville Virtanen'",What's the funniest show you've seen with Lenita Susi and Ville Virtanen?,request,tv shows,1,2
"tv shows name The Empress. The Empress genre drama television series. The Empress creator Katrin Gebbe, Florian Cossen. The Empress character Duke in Bavaria, Duke Maximilian Joseph. The Empress screenwriter Janna Nandzik. The Empress cast member Philip Froissant, Eric Bouwer. The Empress review score average.","The Empress 'Drama Television Series' 'Katrin Gebbe', 'Florian Cossen' Duke In Bavaria', 'Duke Maximilian Joseph 'Janna Nandzik' 'Philip Froissant', 'Eric Bouwer' Average","The Empress is an average-rated drama television series created by Katrin Gebbe and Florian Cossen, written by Janna Nandzik, and starring Philip Froissant, Eric Bouwer, Duke in Bavaria, and Duke Maximilian Joseph.",inform,tv shows,1,7
"tv shows specifier dramatic. tv shows cast member Terry Chen, Nick E. Tarabay.","Dramatic 'Terry Chen', 'Nick E. Tarabay'",Was there a dramatic TV show with Terry Chen and Nick E. Tarabay?,request,tv shows,1,2
tv shows specifier scary. tv shows genre adventure television series.,Scary 'Adventure Television Series',What's the scariest adventure television series you've seen on TV?,request,tv shows,1,2
"tv shows name The Last Kingdom. The Last Kingdom review score average. The Last Kingdom cast member Ilona Chevakova, Harry Gilby.","The Last Kingdom Average 'Ilona Chevakova', 'Harry Gilby'","The Last Kingdom is an average show, but it has a great cast including Ilona Chevakova and Harry Gilby.",give_opinion,tv shows,1,3
tv shows name Father Ted. Father Ted review score average. Father Ted creator Declan Lowney.,Father Ted Average 'Declan Lowney',Have you heard of Father Ted? It's a TV show with an average review score created by Declan Lowney.,recommend,tv shows,1,3
"tv shows name Lonesome Dove. Lonesome Dove review score average. Lonesome Dove cast member D. B. Sweeney, Chris Cooper.","Lonesome Dove Average 'D. B. Sweeney', 'Chris Cooper'","I think Lonesome Dove is an average show, but it does have some good acting by D. B. Sweeney and Chris Cooper.",give_opinion,tv shows,1,3
"tv shows name Ms. Marvel. Ms. Marvel review score average. Ms. Marvel character Nakia Bahadir, DODC Agent Sadie Deever.","Ms. Marvel Average 'Nakia Bahadir', 'Dodc Agent Sadie Deever'","Ms. Marvel is an average show, but I enjoyed the characters of Nakia Bahadir and DODC Agent Sadie Deever.",give_opinion,tv shows,1,3
tv shows name Obi-Wan Kenobi. Obi-Wan Kenobi review score average. Obi-Wan Kenobi genre science fiction.,Obi-Wan Kenobi Average 'Science Fiction',I think Obi-Wan Kenobi is an average science fiction show.,give_opinion,tv shows,1,3
tv shows name Galactica 1980. Galactica 1980 review score average. Galactica 1980 screenwriter Jeff Freilich.,Galactica 1980 Average 'Jeff Freilich',"Galactica 1980 is an average show, but the writing by Jeff Freilich is quite good.",give_opinion,tv shows,1,3
tv shows name Bordertown. Bordertown review score average. Bordertown screenwriter Miikko Oikkonen.,Bordertown Average 'Miikko Oikkonen',"Have you seen Bordertown, written by Miikko Oikkonen? It has an average review score.",recommend,tv shows,1,3
